date,sin,sout,albedo,rh,t,u,wdir
15/10/2006 20:30,0,0,1,97.3,-0.184,NAN,303.5
15/10/2006 21:00,0,0,1,97.3,-0.202,NAN,288.1
15/10/2006 21:30,0,0,1,97.4,-0.251,NAN,300.3
15/10/2006 22:00,0,0,1,97.5,-0.301,NAN,345.3
15/10/2006 22:30,0,0,1,97.4,-0.41,NAN,337.5
15/10/2006 23:00,0,0,1,97.3,-0.516,NAN,302.8
15/10/2006 23:30,0,0,1,97.3,-0.655,NAN,55.1
16/10/2006 00:00,0,0,1,97.1,-0.824,NAN,342.9
16/10/2006 00:30,0,0,1,97.2,-1.001,NAN,185.3
16/10/2006 01:00,0,0,1,97.2,-1.042,NAN,312.9
16/10/2006 01:30,0,0,1,97.2,-1.117,NAN,303.7
16/10/2006 02:00,0,0,1,97.3,-1.069,NAN,63.2
16/10/2006 02:30,0,0,1,95.3,-0.791,NAN,53.1
16/10/2006 03:00,0,0,1,95.7,-0.723,NAN,88.9
16/10/2006 03:30,0,0,1,95.2,-0.809,NAN,150.1
16/10/2006 04:00,0,0,1,91.1,-0.781,NAN,73.7
16/10/2006 04:30,0,0,1,87.7,-0.495,NAN,66.4
16/10/2006 05:00,0,0,1,83.2,-0.262,NAN,95.6
16/10/2006 05:30,0,0,1,85.4,-0.405,NAN,73.5
16/10/2006 06:00,0,0,1,89.3,-0.99,NAN,316.9
16/10/2006 06:30,0,0,1,93,-1.614,NAN,36.2
16/10/2006 07:00,19.21,0,1,87.2,-1.581,NAN,105.3
16/10/2006 07:30,33.27,0,1,79.7,-1.629,NAN,49.5
16/10/2006 08:00,64.56,0,1,74.7,-1.572,NAN,23.2
16/10/2006 08:30,145.6,0,1,66.65,-0.691,NAN,35.6
16/10/2006 09:00,571.6666667,514.5,0.9,58.23,0.571,NAN,25.6
16/10/2006 09:30,744,669.6,0.9,76.3,1.908,0.097,339.9
16/10/2006 10:00,967.7777778,871,0.9,68.96,3.736,0.835,326.9
16/10/2006 10:30,909,899,0.9889989,56.6,6.392,1.013,346.9
16/10/2006 11:00,939,894,0.952076677,48.61,4.207,0.586,168.3
16/10/2006 11:30,901,831,0.922308546,49.61,4.571,1.385,328.6
16/10/2006 12:00,792,707,0.892676768,56.62,3.178,1.823,326.4
16/10/2006 12:30,541,483.4,0.893530499,65.55,3.086,2.113,331.9
16/10/2006 13:00,540.5,473.7,0.876410731,68.21,2.753,1.841,237.3
16/10/2006 13:30,498.3,432.2,0.867348987,63.42,2.988,2.732,263.8
16/10/2006 14:00,379.2,329.1,0.867879747,66.02,2.802,2.505,263.5
16/10/2006 14:30,225.1,196.8,0.874278099,72.1,2.501,2.689,153.9
16/10/2006 15:00,141.9,125.2,0.882311487,78.6,2.193,2.334,347.3
16/10/2006 15:30,125.8,111.7,0.887917329,84.4,1.875,2.471,330.1
16/10/2006 16:00,175.4,153.1,0.87286203,87.2,1.623,2.625,317.5
16/10/2006 16:30,136,118.1,0.868382353,87.3,1.705,1.909,293.7
16/10/2006 17:00,422.8,358.5,0.847918638,88.7,1.84,3.497,240.2
16/10/2006 17:30,181.4,153.6,0.846747519,93.4,1.084,2.667,340.9
16/10/2006 18:00,40.25,34.75,0.863354037,89.1,0.878,2.805,310.6
16/10/2006 18:30,0,0,1,94.9,0.279,2.867,301.4
16/10/2006 19:00,0,0,1,94.1,-0.445,3.136,342.0
16/10/2006 19:30,0,0,1,87,-0.674,2.523,281.6
16/10/2006 20:00,0,0,1,94.8,-1.757,1.228,305.3
16/10/2006 20:30,0,0,1,65.47,-1.265,1.854,337.7
16/10/2006 21:00,0,0,1,29.51,1.106,2.908,302.2
16/10/2006 21:30,0,0,1,20.13,0.646,3.068,319.4
16/10/2006 22:00,0,0,1,23.54,-0.314,3.586,339.3
16/10/2006 22:30,0,0,1,23.77,-0.428,2.935,283.9
16/10/2006 23:00,0,0,1,25.67,-0.998,3.374,4.2
16/10/2006 23:30,0,0,1,22.76,-1.12,3.361,354.2
17/10/2006 00:00,0,0,1,25.76,-1.33,3.959,342.8
17/10/2006 00:30,0,0,1,23.84,-1.183,3.587,350.7
17/10/2006 01:00,0,0,1,21.93,-0.582,3.569,341.1
17/10/2006 01:30,0,0,1,18.89,-0.612,4.169,16.9
17/10/2006 02:00,0,0,1,17.56,-0.974,5.347,348.8
17/10/2006 02:30,0,0,1,20.49,-0.802,4.619,286.5
17/10/2006 03:00,0,0,1,23.58,-0.153,3.057,320.4
17/10/2006 03:30,0,0,1,23.75,-0.264,3.061,14.2
17/10/2006 04:00,0,0,1,28.12,-0.67,2.055,281.5
17/10/2006 04:30,0,0,1,18.7,-0.862,2.653,300.7
17/10/2006 05:00,0,0,1,15.02,-1.005,2.801,337.3
NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
17/10/2006 07:30,122.3,0,1,28.43,-0.028,3.779,8.5
17/10/2006 08:00,166.5,0,1,27.97,0.461,4,41.8
17/10/2006 08:30,243.4,0,1,27.09,0.748,3.08,339.7
17/10/2006 09:00,247.6,0,1,28.81,0.701,2.66,332.2
17/10/2006 09:30,311.6,0,1,26.65,0.817,2.178,327.4
17/10/2006 10:00,351,0,1,15.35,0.631,2.223,304.0
17/10/2006 10:30,420.1,0,1,16.03,0.702,2.521,243.3
17/10/2006 11:00,499.1,436.2,0.873973152,17.82,1.098,2.754,240.8
17/10/2006 11:30,544.8,475.1,0.872063142,19.38,1.411,3.203,218.4
17/10/2006 12:00,564.2,491.1,0.870436016,22.92,1.7,3.409,249.3
17/10/2006 12:30,522.9,455.1,0.870338497,24.95,1.846,3.516,225.3
17/10/2006 13:00,601.2,519.9,0.864770459,24.23,1.806,3.584,226.2
17/10/2006 13:30,663.3,569.2,0.858133575,25.78,2.114,3.235,230.5
17/10/2006 14:00,600.5,515.8,0.858950874,27.73,2.215,3.842,228.5
17/10/2006 14:30,588,507.7,0.863435374,30.1,2.306,3.32,209.7
17/10/2006 15:00,617.7,509.8,0.825319734,28.65,2.266,3.03,226.1
17/10/2006 15:30,551.4,445.6,0.808124773,29.69,2.293,3.128,236.9
17/10/2006 16:00,443.2,355.5,0.802120939,36.5,2.04,2.813,2.3
17/10/2006 16:30,324.6,266.2,0.82008626,36.14,1.879,3.062,281.8
17/10/2006 17:00,128.9,110.3,0.855702095,31.18,1.324,3.218,292.3
17/10/2006 17:30,81.7,69.52,0.850917993,24.56,1.327,3.933,310.8
17/10/2006 18:00,23.57,21.53,0.9134493,22.07,1.043,3.392,332.3
17/10/2006 18:30,0,0,1,22.21,0.425,3.952,2.3
17/10/2006 19:00,0,0,1,18.71,0.21,4.711,2.1
17/10/2006 19:30,0,0,1,19.56,0.181,5.009,0.1
17/10/2006 20:00,0,0,1,19.4,0.194,4.966,339.6
17/10/2006 20:30,0,0,1,13.97,-0.095,4.407,317.2
17/10/2006 21:00,0,0,1,13.01,-0.601,4.469,329.9
17/10/2006 21:30,0,0,1,14.47,-0.973,4.287,282.8
17/10/2006 22:00,0,0,1,14.05,-0.599,4.128,341.3
17/10/2006 22:30,0,0,1,12.98,-0.476,4.723,0.1
17/10/2006 23:00,0,0,1,13.47,-0.648,5.138,308.1
17/10/2006 23:30,0,0,1,13.95,-0.701,5.038,347.3
18/10/2006 00:00,0,0,1,13.12,-0.826,6.274,323.7
18/10/2006 00:30,0,0,1,13.41,-0.906,6.552,0.2
18/10/2006 01:00,0,0,1,15.85,-1.447,6.927,339.8
18/10/2006 01:30,0,0,1,20.3,-1.523,6.677,293.6
18/10/2006 02:00,0,0,1,26.99,-1.128,6.538,332.5
18/10/2006 02:30,0,0,1,34.68,-1.05,6.559,306.6
18/10/2006 03:00,0,0,1,40.67,-1.04,6.354,348.8
18/10/2006 03:30,0,0,1,38.47,-0.882,5.858,353.4
18/10/2006 04:00,0,0,1,34.81,-1.005,5.642,340.2
18/10/2006 04:30,0,0,1,38.09,-1.075,6.09,323.3
18/10/2006 05:00,0,0,1,37.47,-1.06,6.457,333.7
18/10/2006 05:30,0,0,1,44.62,-1.08,7.18,348.1
18/10/2006 06:00,0,0,1,46,-0.961,7.66,348.7
18/10/2006 06:30,19.85,0,1,43,-0.76,6.729,4.9
18/10/2006 07:00,60.92,0,1,33.26,-0.806,5.499,267.1
18/10/2006 07:30,107.9,0,1,32.58,-0.596,7.41,354.2
18/10/2006 08:00,207.2,0,1,45.67,0.019,7.53,295.1
18/10/2006 08:30,327.2,0,1,50.58,0.8,6.434,44.9
18/10/2006 09:00,327.6,0,1,49.12,0.801,4.054,331.6
18/10/2006 09:30,773,0,1,47.87,1.315,4.076,12.4
18/10/2006 10:00,822,0,1,43.21,2.011,4.052,331.6
18/10/2006 10:30,765,0,1,38.09,2.211,3.531,238.1
18/10/2006 11:00,822,684.5,0.832725061,39.71,2.409,2.681,199.0
18/10/2006 11:30,836,682.6,0.816507177,42.22,2.737,2.86,275.4
18/10/2006 12:00,772,617.7,0.800129534,41.44,2.729,3.24,242.3
18/10/2006 12:30,1006,785,0.780318091,39.76,3.156,3.37,230.4
18/10/2006 13:00,984,754,0.766260163,42.26,3.771,5.306,231.7
18/10/2006 13:30,754,579.7,0.768832891,43.21,3.711,5.082,207.4
18/10/2006 14:00,620.1,481.6,0.776648928,44.45,3.468,5.283,226.3
18/10/2006 14:30,571.2,447.3,0.783088235,46.09,3.168,5.525,218.9
18/10/2006 15:00,713,533.6,0.748387097,46.51,3.128,5.228,257.2
18/10/2006 15:30,610.7,449.7,0.736368102,45.95,3.094,4.844,221.3
18/10/2006 16:00,481.5,352.1,0.73125649,48.12,2.796,3.669,214.2
18/10/2006 16:30,414.3,304.8,0.735698769,49.08,2.485,4.023,256.1
18/10/2006 17:00,300.6,232.3,0.772787758,53.36,2.236,3.409,290.6
18/10/2006 17:30,119.4,99.3,0.831658291,58.09,1.392,3.033,248.5
18/10/2006 18:00,67.25555556,60.53,0.9,66.84,0.538,2.075,262.7
18/10/2006 18:30,0,0,1,59.11,0.078,1.404,308.8
18/10/2006 19:00,0,0,1,52.35,-0.138,1.912,323.2
18/10/2006 19:30,0,0,1,48.44,-0.183,2.793,267.4
18/10/2006 20:00,0,0,1,45.31,0.27,2.763,316.1
18/10/2006 20:30,0,0,1,45.29,0.203,3.529,0.1
18/10/2006 21:00,0,0,1,46.16,-0.118,3.785,279.3
18/10/2006 21:30,0,0,1,44.24,-0.249,3.397,17.8
18/10/2006 22:00,0,0,1,45.3,-0.534,4.484,9.2
18/10/2006 22:30,0,0,1,46.43,-0.871,4.323,349.8
18/10/2006 23:00,0,0,1,48.35,-0.78,4.502,297.0
18/10/2006 23:30,0,0,1,46.39,-0.277,2.958,326.9
19/10/2006 00:00,0,0,1,42.57,-0.407,3.947,341.5
19/10/2006 00:30,0,0,1,42.07,-1.028,4.701,9.0
19/10/2006 01:00,0,0,1,42.86,-0.992,3.784,305.9
19/10/2006 01:30,0,0,1,31.77,-0.887,3.821,353.2
19/10/2006 02:00,0,0,1,35.11,-1.074,3.554,317.6
19/10/2006 02:30,0,0,1,37.48,-1.398,2.657,309.9
19/10/2006 03:00,0,0,1,34.24,-1.949,3.458,347.8
19/10/2006 03:30,0,0,1,30.72,-1.885,4.167,0.1
19/10/2006 04:00,0,0,1,27.83,-1.588,2.997,325.6
19/10/2006 04:30,0,0,1,28.56,-1.902,3.569,348.8
19/10/2006 05:00,0,0,1,29.28,-2.099,4.031,353.2
19/10/2006 05:30,0,0,1,31.82,-1.849,3.195,296.8
19/10/2006 06:00,0,0,1,38.6,-1.105,2.799,258.7
19/10/2006 06:30,0,0,1,46.9,-1.151,2.878,29.2
19/10/2006 07:00,11.55,0,1,47.27,-0.832,3.744,302.4
19/10/2006 07:30,13.97,0,1,45.9,-0.503,2.27,4.2
19/10/2006 08:00,108.6,0,1,38.99,0.306,4.569,14.9
19/10/2006 08:30,558.2,0,1,30.51,2.42,2.817,321.5
19/10/2006 09:00,668,0,1,30.02,3.112,2.516,82.9
19/10/2006 09:30,760,0,1,32.37,3.787,1.366,335.6
19/10/2006 10:00,839,0,1,33.37,4.025,1.409,22.4
19/10/2006 10:30,905,0,1,30.17,4.16,2.178,351.0
19/10/2006 11:00,954,722,0.756813417,29.28,4.509,2.653,210.5
19/10/2006 11:30,985,726,0.737055838,28.68,4.948,3.355,188.0
19/10/2006 12:00,994,715,0.719315895,31.62,5.58,3.608,224.7
19/10/2006 12:30,996,698.1,0.700903614,27.84,5.739,3.781,196.0
19/10/2006 13:00,973,665,0.683453237,31.43,5.675,4.474,222.7
19/10/2006 13:30,933,617.3,0.661629153,31.74,5.775,4.444,216.9
19/10/2006 14:00,854,563.2,0.659484778,37.75,5.773,5.349,216.8
19/10/2006 14:30,772,502.2,0.650518135,37.32,5.728,5.328,203.8
19/10/2006 15:00,712,442,0.620786517,35.72,5.401,4.99,213.2
19/10/2006 15:30,633.5,396.2,0.625414365,43.22,4.996,4.53,193.7
19/10/2006 16:00,526.7,331.1,0.628631099,46.53,4.496,4.293,253.5
19/10/2006 16:30,447,290,0.648769575,49.51,4.294,3.727,221.7
19/10/2006 17:00,285,194.4,0.682105263,52.11,3.867,2.472,230.7
19/10/2006 17:30,127.3,99.1,0.778476041,59.62,2.928,2.021,12.9
19/10/2006 18:00,73.95555556,66.56,0.9,54.17,2.29,1.302,17.5
19/10/2006 18:30,0,0,1,47.17,1.302,2.306,330.6
19/10/2006 19:00,0,0,1,41.76,0.588,1.791,18.6
19/10/2006 19:30,0,0,1,36.41,0.089,2.631,94.0
19/10/2006 20:00,0,0,1,26.31,1.008,2.862,301.8
19/10/2006 20:30,0,0,1,24.9,0.167,1.901,34.1
19/10/2006 21:00,0,0,1,22.11,-0.096,2.869,7.0
19/10/2006 21:30,0,0,1,20.02,-0.22,3.184,350.2
19/10/2006 22:00,0,0,1,18.81,0.149,4.626,350.4
19/10/2006 22:30,0,0,1,17.82,0.085,4.635,1.7
19/10/2006 23:00,0,0,1,18.6,0.265,3.318,340.5
19/10/2006 23:30,0,0,1,25.78,-0.897,1.777,317.9
20/10/2006 00:00,0,0,1,21.46,-1.077,3.644,325.3
20/10/2006 00:30,0,0,1,21.53,-0.797,3.128,299.9
20/10/2006 01:00,0,0,1,26.69,-1.316,4.039,2.1
20/10/2006 01:30,0,0,1,25.61,-1.504,4.713,332.8
20/10/2006 02:00,0,0,1,24.97,-1.053,4.279,320.5
20/10/2006 02:30,0,0,1,33.91,-1.414,3.722,7.3
20/10/2006 03:00,0,0,1,42.28,-1.574,4.205,352.4
20/10/2006 03:30,0,0,1,46.88,-1.673,3.827,7.2
20/10/2006 04:00,0,0,1,41.29,-1.868,4.562,344.2
20/10/2006 04:30,0,0,1,33.54,-1.548,3.304,345.7
20/10/2006 05:00,0,0,1,41.46,-1.71,2.945,320.6
20/10/2006 05:30,0,0,1,53.57,-2.184,1.975,340.4
20/10/2006 06:00,0,0,1,54.14,-1.712,3.359,4.5
20/10/2006 06:30,32.7,0,1,48.54,-1.208,2.483,345.7
20/10/2006 07:00,71.4,0,1,45.03,0.155,1.48,23.9
20/10/2006 07:30,91.7,0,1,44.4,-0.077,1.475,270.7
20/10/2006 08:00,191.4,0,1,42.68,0.402,1.516,1.5
20/10/2006 08:30,565,0,1,40.86,2.408,1.554,252.9
20/10/2006 09:00,664,0,1,45.62,2.039,1.312,209.7
20/10/2006 09:30,756,0,1,45.12,2.773,1.255,17.5
20/10/2006 10:00,835,0,1,45.52,3.102,2.123,4.9
20/10/2006 10:30,898,0,1,47.02,3.056,2.833,209.1
20/10/2006 11:00,956,578.1,0.604707113,46.64,3.724,2.337,188.8
20/10/2006 11:30,910,527.7,0.57989011,47.02,4.171,3.355,276.4
20/10/2006 12:00,879,497.1,0.56552901,50.11,4.341,4.077,229.0
20/10/2006 12:30,839,457.7,0.545530393,51.68,4.477,4.175,219.2
20/10/2006 13:00,812,424.7,0.523029557,54.22,4.72,4.496,188.4
20/10/2006 13:30,697.4,355.3,0.509463722,55.21,4.653,3.764,235.0
20/10/2006 14:00,901,446.3,0.495338513,54.59,4.927,3.776,228.4
20/10/2006 14:30,728,363,0.498626374,55.96,5.084,4.286,227.2
20/10/2006 15:00,583.9,278.1,0.476280185,59.21,4.73,4.426,233.6
20/10/2006 15:30,283.1,140.3,0.495584599,72.9,3.966,4.538,194.9
20/10/2006 16:00,264.9,127.7,0.482068705,74.3,3.616,3.544,274.7
20/10/2006 16:30,152.7,70.7,0.462999345,82.8,2.852,2.836,294.4
20/10/2006 17:00,98.4,45,0.457317073,83.6,2.456,1.759,326.7
20/10/2006 17:30,40.02,20.49,0.511994003,86.2,2.093,1.282,245.2
20/10/2006 18:00,13.98,0,1,87.8,1.986,1.703,264.5
20/10/2006 18:30,0,0,1,94.1,1.384,0.973,142.1
20/10/2006 19:00,0,0,1,92.2,1.118,1.585,156.4
20/10/2006 19:30,0,0,1,91.6,1.016,1.46,101.3
20/10/2006 20:00,0,0,1,87.3,0.915,1.97,124.0
20/10/2006 20:30,0,0,1,83.9,0.76,2.5,86.3
20/10/2006 21:00,0,0,1,78,0.803,2.455,136.3
20/10/2006 21:30,0,0,1,78.8,0.718,3.352,99.4
20/10/2006 22:00,0,0,1,81.4,0.449,3.969,129.9
20/10/2006 22:30,0,0,1,88.5,-0.184,4.645,306.1
20/10/2006 23:00,0,0,1,90.2,-0.929,1.599,28.2
20/10/2006 23:30,0,0,1,86,-1.971,1.323,311.0
21/10/2006 00:00,0,0,1,91,-1.97,1.143,2.4
21/10/2006 00:30,0,0,1,80.8,-2.346,0.697,77.1
21/10/2006 01:00,0,0,1,51.25,-0.845,1.131,351.5
21/10/2006 01:30,0,0,1,35.07,-0.733,2.196,31.4
21/10/2006 02:00,0,0,1,31.49,-0.803,2.776,128.7
21/10/2006 02:30,0,0,1,34.52,-0.358,2.229,37.8
21/10/2006 03:00,0,0,1,33.1,-0.303,2.216,69.4
21/10/2006 03:30,0,0,1,44.29,-0.878,1.411,37.1
21/10/2006 04:00,0,0,1,53.93,-1.254,1.702,73.6
21/10/2006 04:30,0,0,1,65.52,-1.054,2.443,96.7
21/10/2006 05:00,0,0,1,67.54,-1.576,2.482,95.5
21/10/2006 05:30,0,0,1,71.2,-1.559,3.689,69.8
21/10/2006 06:00,0,0,1,31.02,-0.2,4.763,97.2
21/10/2006 06:30,17.91,0,1,19.65,0.505,3.634,114.6
21/10/2006 07:00,72.5,0,1,19.95,0.918,3.597,102.6
21/10/2006 07:30,103.4,0,1,21.56,0.951,3.438,77.6
21/10/2006 08:00,161.6,0,1,17.99,1.443,4.248,58.7
21/10/2006 08:30,266.8,0,1,16.8,2.017,3.091,69.3
21/10/2006 09:00,446.7,0,1,18.83,2.506,2.906,196.4
21/10/2006 09:30,538.4,0,1,44.66,2.256,2.09,111.1
21/10/2006 10:00,667.2,0,1,61.7,2.248,1.725,100.2
21/10/2006 10:30,766,0,1,20.07,3.997,1.151,349.6
21/10/2006 11:00,669.1,305.7,0.456882379,42.09,3.38,2.608,91.7
21/10/2006 11:30,710,325.6,0.458591549,40.35,2.892,2.603,106.1
21/10/2006 12:00,473.6,223.6,0.472128378,49.48,2.853,3.095,123.4
21/10/2006 12:30,366.9,176.4,0.480784955,40.56,2.849,3.342,97.2
21/10/2006 13:00,357.3,170.6,0.477469913,51.69,2.989,2.642,223.3
21/10/2006 13:30,243.1,117.6,0.483751543,44.73,2.994,1.896,130.6
21/10/2006 14:00,281.2,136,0.483641536,40.6,3.183,1.941,167.2
21/10/2006 14:30,573.2,262.7,0.458304257,44.41,4.215,1.331,160.8
21/10/2006 15:00,654.5,307.4,0.469671505,61.86,4.678,1.945,184.6
21/10/2006 15:30,204.7,97.5,0.47630679,82.2,3.409,2.378,181.4
21/10/2006 16:00,283.9,134,0.471997182,80.7,3.301,2.223,259.3
21/10/2006 16:30,68.8,34.59,0.502761628,85.6,3.246,3.354,321.1
21/10/2006 17:00,20.13,10.57,0.525086935,88,2.626,1.648,278.4
21/10/2006 17:30,11.28,0,1,90.6,2.035,1.033,246.3
21/10/2006 18:00,0,0,1,91.5,1.444,0.899,222.0
21/10/2006 18:30,0,0,1,95.5,1.118,0.803,239.7
21/10/2006 19:00,0,0,1,93.8,0.59,0.807,46.5
21/10/2006 19:30,0,0,1,94.4,0.17,0.4,349.9
21/10/2006 20:00,0,0,1,94.2,0.05,0.504,63.6
21/10/2006 20:30,0,0,1,94.2,-0.279,0.222,15.9
21/10/2006 21:00,0,0,1,91.6,-0.398,1.535,321.2
21/10/2006 21:30,0,0,1,91.3,-1.023,0.653,54.0
21/10/2006 22:00,0,0,1,93.6,-1.37,1.151,323.2
21/10/2006 22:30,0,0,1,92.9,-1.491,0.904,39.3
21/10/2006 23:00,0,0,1,93.7,-1.806,0.935,85.7
21/10/2006 23:30,0,0,1,93.8,-1.611,1.155,306.7
22/10/2006 00:00,0,0,1,78.9,-0.911,1.449,284.4
22/10/2006 00:30,0,0,1,82.6,-1.855,0.711,319.8
22/10/2006 01:00,0,0,1,68.52,-0.795,2.854,325.3
22/10/2006 01:30,0,0,1,69.82,-0.643,1.518,266.6
22/10/2006 02:00,0,0,1,80.5,-1.259,1.404,46.8
22/10/2006 02:30,0,0,1,85.9,-1.901,0.802,291.0
22/10/2006 03:00,0,0,1,78.4,-1.997,1.123,30.0
22/10/2006 03:30,0,0,1,73.2,-1.873,1.521,335.5
22/10/2006 04:00,0,0,1,75.6,-2.51,1.562,15.0
22/10/2006 04:30,0,0,1,73,-1.966,1.842,332.8
22/10/2006 05:00,0,0,1,72.1,-1.878,1.261,31.8
22/10/2006 05:30,0,0,1,73.9,-1.939,0.774,39.4
22/10/2006 06:00,0,0,1,72.8,-2.116,2.024,27.7
22/10/2006 06:30,0,0,1,71.1,-1.735,1.744,327.4
22/10/2006 07:00,41.49,0,1,67.06,-0.707,2.232,84.5
22/10/2006 07:30,105.8,0,1,71.2,-0.466,0.996,71.5
22/10/2006 08:00,157.5,0,1,71.6,-0.323,0.744,325.3
22/10/2006 08:30,452.8,0,1,85,0.739,1.197,222.0
22/10/2006 09:00,446.1,0,1,86.8,0.835,1.543,226.4
22/10/2006 09:30,383.1,0,1,88.4,1.134,1.885,241.2
22/10/2006 10:00,661.9,0,1,81.3,1.933,1.671,235.3
22/10/2006 10:30,533.6,0,1,82.3,1.866,2.132,128.1
22/10/2006 11:00,798,383.2,0.480200501,77.3,2.059,3.57,143.1
22/10/2006 11:30,470.1,228.5,0.486066794,69.05,2.725,2.403,103.0
22/10/2006 12:00,221.7,110.1,0.49661705,82.2,2.31,1.505,169.7
22/10/2006 12:30,114.9,56.75,0.493907746,86.9,1.901,2.742,214.8
22/10/2006 13:00,138.9,67.23,0.484017279,87.9,1.579,2.176,237.4
22/10/2006 13:30,179,85,0.474860335,88.6,1.45,2.357,315.8
22/10/2006 14:00,172.5,81.3,0.471304348,89.8,1.318,2.215,197.8
22/10/2006 14:30,168.4,78.9,0.468527316,88.3,1.225,2.245,119.6
22/10/2006 15:00,198.2,95.2,0.480322906,88.9,0.989,2.068,93.1
22/10/2006 15:30,254,121.3,0.477559055,83.5,1.648,1.132,184.9
22/10/2006 16:00,229.2,109.7,0.478621291,83.2,2.072,1.481,192.2
22/10/2006 16:30,203.1,99.6,0.490398818,79,2.529,3.393,222.8
22/10/2006 17:00,117.2,55.98,0.477645051,82.8,2.107,2.637,252.6
22/10/2006 17:30,29.87,14.52,0.486106461,80.8,1.852,1.215,244.7
22/10/2006 18:00,16.38,0,1,84,1.795,0.897,135.0
22/10/2006 18:30,0,0,1,86,1.394,1.234,41.6
22/10/2006 19:00,0,0,1,77.4,1.699,2.174,329.8
22/10/2006 19:30,0,0,1,84.1,1.285,1.146,335.4
22/10/2006 20:00,0,0,1,87.7,0.314,0.977,79.0
22/10/2006 20:30,0,0,1,83.2,-0.589,2.054,5.7
22/10/2006 21:00,0,0,1,73.5,-0.857,1.81,346.0
22/10/2006 21:30,0,0,1,65.08,-0.448,1.687,345.6
22/10/2006 22:00,0,0,1,59.66,-0.079,2.069,341.7
22/10/2006 22:30,0,0,1,50.41,1.163,2.31,34.8
22/10/2006 23:00,0,0,1,47.66,1.703,1.68,38.8
22/10/2006 23:30,0,0,1,49.41,2.002,1.994,10.7
23/10/2006 00:00,0,0,1,46.92,2.623,2.135,215.7
23/10/2006 00:30,0,0,1,54.25,1.945,0.975,14.7
23/10/2006 01:00,0,0,1,57.05,0.797,2.336,7.2
23/10/2006 01:30,0,0,1,59.57,0.515,1.938,29.0
23/10/2006 02:00,0,0,1,60.66,0.441,1.617,118.8
23/10/2006 02:30,0,0,1,77.9,-0.784,0.764,152.5
23/10/2006 03:00,0,0,1,71.7,-1.102,1.537,353.7
23/10/2006 03:30,0,0,1,64.58,0.012,1.486,57.0
23/10/2006 04:00,0,0,1,66.01,0.126,1.47,29.8
23/10/2006 04:30,0,0,1,67.76,-0.667,1.996,6.3
23/10/2006 05:00,0,0,1,65.52,-0.719,2.156,38.5
23/10/2006 05:30,0,0,1,66.55,-0.107,1.393,21.4
23/10/2006 06:00,0,0,1,67.77,-0.149,1.721,19.5
23/10/2006 06:30,32.73,0,1,62.83,0.052,1.459,7.9
23/10/2006 07:00,53.16,0,1,58.66,0.402,1.31,47.6
23/10/2006 07:30,132,0,1,59.78,1.162,1.052,20.9
23/10/2006 08:00,187.2,0,1,59.1,1.864,0.785,18.5
23/10/2006 08:30,280.6,0,1,72.9,1.881,0.419,32.1
23/10/2006 09:00,370.5,0,1,72.1,2.826,0.354,16.1
23/10/2006 09:30,527,0,1,77.7,3.519,0.609,306.5
23/10/2006 10:00,663.7,0,1,78.4,3.609,1.578,109.1
23/10/2006 10:30,895,0,1,80.9,3.514,2.044,87.9
23/10/2006 11:00,770,344.5,0.447402597,83.4,3.217,2.688,107.4
23/10/2006 11:30,873,357.1,0.409049255,81.9,3.472,3.016,83.8
23/10/2006 12:00,542.9,212.7,0.391784859,76,4.105,3.039,97.2
23/10/2006 12:30,373,153,0.410187668,80.6,3.689,3.841,112.2
23/10/2006 13:00,741,289.1,0.390148448,82.5,3.436,3.915,91.1
23/10/2006 13:30,702,271.2,0.386324786,84,3.222,3.896,120.5
23/10/2006 14:00,693.1,276.6,0.399076612,78.6,3.315,3.074,199.5
23/10/2006 14:30,671.2,278.8,0.415375447,70.2,4.184,1.87,38.2
23/10/2006 15:00,139,62.85,0.452158273,79.5,3.225,2.418,170.1
23/10/2006 15:30,219.7,99.8,0.454255803,75.9,3.132,1.847,110.8
23/10/2006 16:00,217.7,102.5,0.470831419,83.5,2.701,2.178,119.1
23/10/2006 16:30,122.5,58.97,0.481387755,91,1.729,2.392,112.0
23/10/2006 17:00,66.55,34.26,0.514800902,95.3,1.235,2.284,154.3
23/10/2006 17:30,20.5,10.99,0.536097561,96.2,1.17,1.256,336.6
23/10/2006 18:00,19.7,12.13,0.615736041,96.1,0.931,0.738,343.3
23/10/2006 18:30,0,0,1,95.7,0.717,0.146,348.4
23/10/2006 19:00,0,0,1,95.3,0.345,0.561,17.6
23/10/2006 19:30,0,0,1,95.1,-0.039,0.565,155.1
23/10/2006 20:00,0,0,1,96,-0.183,0.551,39.7
23/10/2006 20:30,0,0,1,96.7,-0.246,0.069,9.2
23/10/2006 21:00,0,0,1,97.2,-0.333,1.086,352.7
23/10/2006 21:30,0,0,1,97.1,-0.749,0.742,20.4
23/10/2006 22:00,0,0,1,95.8,-0.992,0.65,18.4
23/10/2006 22:30,0,0,1,92.9,-1.161,0.924,8.7
23/10/2006 23:00,0,0,1,90.7,-1.045,1.04,21.3
23/10/2006 23:30,0,0,1,82,-0.145,0.891,0.9
24/10/2006 00:00,0,0,1,73.1,0.678,1.154,32.6
24/10/2006 00:30,0,0,1,68.94,1.047,1.399,105.4
