year,dayofyear,hour,t,rh,sin,sout,lin,lout,u,p,wdir,vp,zu,zt,zq
2001,194,12,4.3376667,70.06,811.84741,56.875559,249.7043,305.93527,5.2481667,950.42021,25.781079,833.0710737,2,2,2
2001,194,13,4.3355,72.403333,886.16217,61.939972,259.56817,306.08961,5.4955,950.39225,20.423846,832.9439567,2,2,2
2001,194,14,4.2825,71.881667,873.28094,59.594929,257.87253,306.09225,6.014,950.3643,24.427188,829.8399464,2,2,2
2001,194,15,4.5135,73.355,643.38962,46.887656,261.38968,308.30933,6.5091667,950.33634,4.1305476,843.4451749,2,2,2
2001,194,16,4.4298333,71.318333,414.99561,34.664805,269.51167,312.20317,7.1538333,950.30839,31.395675,838.4944966,2,2,2
2001,194,17,4.7101667,71.131667,457.37154,37.024161,273.27203,309.55687,7.1531667,950.28043,4.4110227,855.1856981,2,2,2
2001,194,18,4.831,69.585,173.14788,13.147656,308.86831,316.23537,7.0088333,950.25248,107.96575,862.4716915,2,2,2
2001,194,19,4.9121667,64.03,128.11864,10.266446,312.10873,317.25045,6.6798333,950.22452,250.30874,867.3971025,2,2,2
2001,194,20,5.3696667,63.566667,177.46363,20.10682,301.44619,314.85683,6.8238333,950.19657,324.58255,895.6345811,2,2,2
2001,194,21,5.3513333,64.11,95.561069,14.316875,268.84248,315.64501,7.046,950.16861,337.69449,894.4873471,2,2,2
2001,194,22,5.2871667,66.295,45.497144,3.5755856,291.82476,319.62986,7.6566667,950.14066,345.61266,890.482423,2,2,2
2001,194,23,5.1403333,67.358333,13.278561,1.0528474,287.01169,320.13421,7.5216667,950.1127,290.74886,881.3783671,2,2,2
2001,194,0,5.0603333,65.126667,0.82626999,0.45337505,284.83107,320.57714,7.5316667,950.08475,327.82269,876.4533881,2,2,2
2001,195,1,5.8125,66.51,0.065837368,0.1462074,290.83506,321.66195,7.0615,950.15202,311.09983,923.7495769,2,2,2
2001,195,2,5.9063333,64.87,0.058460941,0.12429831,303.40079,322.89014,2.401,950.2193,201.49915,929.8076337,2,2,2
2001,195,3,6.6115,71.391667,1.7258639,0.65077706,291.50732,325.89477,2.8423333,950.28657,126.28493,976.4869803,2,2,2
2001,195,4,5.9258333,74.811667,7.8688867,1.0092494,292.93233,322.86909,2.357,950.35384,260.00427,931.0710547,2,2,2
2001,195,5,5.1698333,69.495,27.584536,2.4644975,272.11462,320.84968,1.6686667,950.42111,46.478236,883.2007109,2,2,2
2001,195,6,5.5308333,69.02,88.519333,12.162188,249.88767,318.75626,1.5975,950.48839,52.724053,905.77673,2,2,2
2001,195,7,5.6511667,68.31,212.22092,21.93111,240.15617,310.24284,2.1723333,950.55566,39.088369,913.4163252,2,2,2
2001,195,8,5.348,64.095,371.83801,32.393527,242.7077,308.76532,3.1448333,950.62293,29.438384,894.2789036,2,2,2
2001,195,9,5.0255,67.175,436.04595,34.314701,247.25872,307.47189,4.1345,950.69021,13.513461,874.3167006,2,2,2
2001,195,10,4.4606667,68.571667,528.80178,40.593472,252.1267,306.42513,6.2825,950.75748,319.09449,840.3159097,2,2,2
2001,195,11,4.5478333,66.485,631.84056,47.497587,258.35919,306.88344,6.5378333,950.82475,258.12369,845.4843061,2,2,2
2001,195,12,4.9005,62.323333,673.34673,48.766994,280.47513,307.63606,6.2598333,950.89202,308.97893,866.6875863,2,2,2
2001,195,13,5.9048333,63.5,559.80479,39.883353,296.46621,311.29404,5.374,950.9593,304.30944,929.7105112,2,2,2
2001,195,14,6.0993333,65.978333,396.20223,28.173549,304.46848,314.17801,5.0748333,951.02657,326.38928,942.3802537,2,2,2
2001,195,15,5.9536667,69.046667,583.23321,40.287405,287.29454,311.93731,5.0588333,951.09384,319.02894,932.8770715,2,2,2
2001,195,16,5.4846667,73.578333,411.02115,29.67746,290.72137,312.81085,5.4601667,951.16112,332.80326,902.8610057,2,2,2
2001,195,17,4.7436667,67.635,388.08817,29.027894,287.06838,311.64088,5.5288333,951.22839,330.46316,857.2001221,2,2,2
2001,195,18,6.332,66.961667,485.63316,39.922987,281.69025,310.03412,4.5738333,951.29566,310.17749,957.7394808,2,2,2
2001,195,19,7.0741667,68.781667,239.23846,19.906446,289.3263,316.34668,4.3845,951.36294,271.44244,1008.244681,2,2,2
2001,195,20,6.0771667,69.61,274.03979,34.11873,282.18669,309.47645,4.7376667,951.43021,304.16152,940.9285422,2,2,2
2001,195,21,5.6711667,74.481667,150.43508,27.414988,275.06042,312.85615,4.8421667,951.49748,289.06906,914.6916507,2,2,2
2001,195,22,4.897,78.85,41.175879,8.4735335,259.53332,316.64271,4.6448333,951.56475,299.14748,866.4748336,2,2,2
2001,195,23,4.4005,83.716667,7.2238346,1.6451635,256.93249,320.76476,3.0461667,951.63203,317.11976,836.7649887,2,2,2
2001,195,0,4.053,81.5,0.080480127,0.39491411,284.08033,319.67414,3.3493333,951.6993,303.80699,816.5184826,2,2,2
2001,196,1,4.079,83.733333,0.16085016,0.47528414,299.53905,320.77353,3.3296667,951.77432,283.74704,818.0179632,2,2,2
2001,196,2,4.013,85.8,0,0.16085016,302.55837,319.45928,2.7051667,951.84934,271.01912,814.2164074,2,2,2
2001,196,3,3.6836667,84.5,0.76780904,0.16822658,320.48317,320.29577,1.5625,951.92436,302.56094,795.4830216,2,2,2
2001,196,4,3.5616667,83.566667,3.4891604,0.29990132,323.23275,320.11727,1.6155,951.99939,343.53369,788.6421748,2,2,2
2001,196,5,3.6566667,81.7,13.288579,0.67290634,319.97561,320.39726,1.6701667,952.07441,21.640816,793.9644895,2,2,2
2001,196,6,3.8805,82.8,59.844847,4.8201101,295.6243,320.11481,1.5706667,952.14943,12.680333,806.6323438,2,2,2
2001,196,7,3.9171667,85.55,165.1439,13.150959,301.97368,314.37705,2.0835,952.22445,21.59999,808.724707,2,2,2
2001,196,8,3.1528333,82.9,190.46597,13.523083,311.08544,315.33702,3.0948333,952.29947,20.34006,766.1012635,2,2,2
2001,196,9,3.1008333,81.916667,273.07094,19.183115,308.88047,312.6987,3.3315,952.3745,15.042028,763.2761351,2,2,2
2001,196,10,3.056,82.583333,291.66615,19.964797,309.65023,311.65304,3.5496667,952.44952,9.5306215,760.8478842,2,2,2
2001,196,11,3.6603333,83.9,217.51654,17.484335,331.6368,318.96404,7.0816667,952.52454,29.014991,794.1705533,2,2,2
2001,196,12,3.3353333,79.3,559.32037,42.41666,330.41056,310.99149,3.5251667,952.59956,23.782191,776.0908484,2,2,2
2001,196,13,4.0888333,81.516667,360.44308,26.67074,326.13061,314.83991,2.2978333,952.67458,12.13921,818.5857165,2,2,2
2001,196,14,4.0718333,81.583333,477.84938,36.19624,329.9866,314.73713,3.0523333,952.7496,343.53493,817.6043963,2,2,2
2001,196,15,3.6446667,78.433333,598.44847,43.618908,287.28834,311.19324,3.8016667,952.82462,14.265761,793.2904222,2,2,2
2001,196,16,6.4611667,87.633333,148.79465,11.194555,332.47545,320.15406,2.6908333,952.89965,163.18323,966.3628519,2,2,2
2001,196,17,4.1893333,87.783333,113.53313,7.4945604,331.68875,318.33668,10.3505,952.97467,235.40704,824.4086846,2,2,2
2001,196,18,3.5605,85.95,129.81412,9.0675011,332.94929,318.68365,4.2091667,953.04969,338.67675,788.5770108,2,2,2
2001,196,19,3.3915,85.483333,77.15523,6.1939972,331.22716,319.8779,4.7166667,953.12471,329.96163,779.1887242,2,2,2
2001,196,20,3.2535,83.383333,96.554135,7.9566331,330.48129,318.99148,4.3303333,953.19973,344.99806,771.5971262,2,2,2
2001,196,21,3.4948333,81.566667,53.993248,4.3066226,330.76089,320.65314,3.2958333,953.27476,324.89423,784.9170963,2,2,2
2001,196,22,3.985,80.75,30.899525,2.7865281,332.35962,322.42755,2.8125,953.34978,342.5895,812.6084237,2,2,2
2001,196,23,4.5376667,82.2,8.3241334,1.2799753,335.01637,324.56896,1.8125,953.4248,326.23151,844.8800284,2,2,2
2001,196,0,4.4291667,83.483333,0.74601005,0.89970396,333.61293,322.62675,1.8333333,953.49982,24.049326,838.4551579,2,2,2
2001,197,1,4.2108333,85.733333,0.1460973,1.0898397,332.43606,321.9418,1.888,953.73573,17.003072,825.6592119,2,2,2
2001,197,2,3.7416667,86.8,0.043818182,0.980074,329.52061,320.58409,2.498,953.97163,25.325786,798.7538748,2,2,2
2001,197,3,3.3783333,85.083333,1.0313787,0.93625581,326.75706,319.72965,2.9038333,954.20754,37.469829,778.4615198,2,2,2
2001,197,4,3.3776667,85.15,11.878581,1.9309726,324.38848,319.563,2.6148333,954.44344,29.27138,778.4247193,2,2,2
2001,197,5,3.0671667,83.516667,38.51486,2.6917355,324.40394,318.58291,2.7975,954.67934,12.92154,761.4520427,2,2,2
2001,197,6,3.3916667,82.016667,86.006943,7.2641296,319.79712,317.89972,3.1198333,954.91525,31.457557,779.1979351,2,2,2
2001,197,7,4.036,83.683333,179.76464,16.990004,296.01069,313.69633,1.8283333,955.15116,23.084122,815.5393876,2,2,2
2001,197,8,3.8211667,81.15,200.99114,14.65487,309.53344,315.10852,2.8648333,955.38706,29.421936,803.256819,2,2,2
2001,197,9,4.3553333,83.366667,189.76135,13.521983,316.58599,316.07064,3.5226667,955.62297,43.142392,834.1081956,2,2,2
2001,197,10,4.3133333,85.166667,200.48469,13.834655,325.75269,316.28911,3.8331667,955.85887,38.21858,831.6444709,2,2,2
2001,197,11,3.9598333,85.45,205.71425,14.860749,327.40669,317.96654,4.6301667,956.09478,37.847094,811.1655841,2,2,2
2001,197,12,4.1568333,87.416667,284.35578,21.172549,333.84129,318.43955,3.6746667,956.33068,20.3948,822.5215801,2,2,2
2001,197,13,4.9378333,86.65,203.89767,17.397359,340.45264,321.68946,2.7011667,956.56658,84.014825,868.9598649,2,2,2
2001,197,14,4.964,85.583333,270.65984,20.814737,339.94915,318.8318,3.8948333,956.80249,348.08758,870.5556776,2,2,2
2001,197,15,4.3558333,83.8,184.03636,14.186962,334.93186,318.35889,5.2026667,957.03839,342.58994,834.137565,2,2,2
2001,197,16,5.2921667,85.416667,201.1783,15.182229,335.47237,321.52297,3.1415,957.2743,58.987083,890.7939163,2,2,2
2001,197,17,3.987,85.35,132.56651,9.6906441,331.76814,320.16121,5.6571667,957.51021,34.657468,812.723185,2,2,2
2001,197,18,4.6331667,88.333333,48.373951,3.9780963,336.71457,323.80757,10.4775,957.74611,17.455152,850.5716267,2,2,2
2001,197,19,4.5233333,87.916667,45.122819,3.6200644,336.72079,322.6894,3.1823333,957.98201,313.65349,844.0287449,2,2,2
2001,197,20,3.0255,85,85.390406,7.2916537,328.78329,319.91705,5.3615,958.21792,351.95765,759.1999182,2,2,2
2001,197,21,3.4655,84.966667,31.690013,3.4663705,329.64711,321.64758,5.2526667,958.45382,13.942019,783.2871476,2,2,2
2001,197,22,4.185,85.25,11.534751,1.9382389,334.50933,323.30061,2.6198333,958.68973,19.876638,824.1568482,2,2,2
2001,197,23,3.284,84.25,5.1640497,0.82649017,329.23421,321.1644,4.0745,958.92564,16.996296,773.2692376,2,2,2
2001,197,0,4.2456667,85.2,1.1409241,0.57778346,331.97208,321.57152,4.812,959.16154,32.344319,827.6888787,2,2,2
2001,198,1,4.3323333,83.9,0.7094582,0.42430973,328.22154,321.06529,4.4988333,959.32522,35.062698,832.7582027,2,2,2
2001,198,2,4.2046667,84.55,0.67301645,0.44599863,321.25595,320.7406,5.3591667,959.4889,30.230208,825.3003634,2,2,2
2001,198,3,3.8198333,83.733333,0.87041846,0.087746459,320.23223,319.65832,5.7095,959.65258,21.846335,803.1811066,2,2,2
2001,198,4,4.0593333,82.816667,4.3440552,0.16085016,325.29817,320.02762,5.419,959.81625,19.621425,816.8835112,2,2,2
2001,198,5,4.1905,83.066667,17.362129,1.0459114,318.99807,319.87649,5.2705,959.97993,30.532669,824.4765009,2,2,2
2001,198,6,4.1103333,83.666667,43.616706,3.0422809,325.68446,319.92199,5.0836667,960.14361,34.111325,819.8283122,2,2,2
2001,198,7,3.9171667,84.966667,59.264641,4.0733293,330.22283,319.00241,5.2461667,960.30729,32.273739,808.724707,2,2,2
2001,198,8,4.1408333,85.116667,137.28963,11.2463,330.71651,320.47993,4.9398333,960.47097,38.67589,821.5939693,2,2,2
2001,198,9,4.3421667,84.566667,174.48004,13.164171,328.7383,317.97465,4.6951667,960.63465,34.255138,833.3351373,2,2,2
2001,198,10,4.5956667,86.05,150.57821,11.306852,332.76529,318.99157,4.4696667,960.79833,40.42724,848.3326153,2,2,2
2001,198,11,4.291,87.366667,139.45852,11.497318,335.14349,321.0184,4.2183333,960.96201,32.201218,830.3370592,2,2,2
2001,198,12,4.7223333,89.916667,179.75363,14.904787,338.05488,321.32966,3.3296667,961.12568,36.970917,855.9168089,2,2,2
2001,198,13,4.815,89.683333,218.68355,17.274052,340.23759,320.50228,3.044,961.28936,33.241044,861.503736,2,2,2
2001,198,14,4.453,86.933333,216.44861,16.894221,338.80875,320.10413,3.6841667,961.45304,28.516419,839.8626853,2,2,2
2001,198,15,4.0641667,88.75,186.44746,14.846437,336.40177,320.44955,4.171,961.61672,17.830245,817.1621896,2,2,2
2001,198,16,3.9351667,87.983333,145.59086,11.730722,335.6628,320.84668,4.1361667,961.7804,18.265864,809.7536483,2,2,2
2001,198,17,4.4751667,86.816667,156.68853,12.696263,337.09999,321.94422,3.542,961.94408,26.342812,841.1736914,2,2,2
2001,198,18,4.0023333,87.8,130.08936,10.522969,335.454,321.49288,3.7,962.10776,14.280559,813.6035038,2,2,2
2001,198,19,3.5228333,87.616667,112.56208,9.3603562,332.94302,320.64506,4.1886667,962.27144,12.155026,786.4757987,2,2,2
2001,198,20,3.7403333,87.45,67.843316,6.1651521,333.49622,322.02983,3.8045,962.43512,15.894767,798.6785436,2,2,2
2001,198,21,3.6368333,86.016667,22.27571,2.6402106,332.55269,322.30439,4.0285,962.59879,17.408288,792.8506796,2,2,2
2001,198,22,3.6823333,86.383333,10.057263,2.0114527,332.95982,323.02775,4.093,962.76247,11.268933,795.4079674,2,2,2
2001,198,23,3.8615,89.183333,1.6164285,1.3824746,333.15556,323.2352,2.86,962.92615,28.627418,805.5500332,2,2,2
2001,198,0,4.4006667,92.15,0.50467976,1.0019831,335.65071,323.18878,1.6286667,963.08983,27.955208,836.7748084,2,2,2
2001,199,1,4.5166667,93.05,0.1975121,0.1975121,336.29465,323.30566,1.6838333,963.04912,17.371289,843.6330673,2,2,2
2001,199,2,4.432,91.366667,0.45348515,0.36573869,335.94298,323.01256,1.4288333,963.0084,31.576014,838.6223736,2,2,2
2001,199,3,3.9946667,90.816667,0.65837367,0.33645318,333.86468,323.95603,2.1253333,962.96769,84.283742,813.1632403,2,2,2
2001,199,4,4.1256667,89.233333,2.1795692,0.82660026,334.4557,322.77849,1.9286667,962.92697,27.068476,820.7155425,2,2,2
2001,199,5,3.1528333,86.75,10.393056,1.7701224,329.8247,321.36838,3.9103333,962.88626,348.12942,766.1012635,2,2,2
2001,199,6,3.7771667,91.333333,30.558227,3.5475112,333.40281,322.74457,2.819,962.84554,46.403133,800.7618151,2,2,2
2001,199,7,4.0128333,93.083333,52.2174,4.4472151,334.79543,321.49021,1.5775,962.80483,48.7645,814.2068258,2,2,2
2001,199,8,4.5198333,95.05,77.386432,6.0486706,337.87878,321.72746,1.5553333,962.76411,26.733241,843.8209913,2,2,2
2001,199,9,4.6395,93.033333,80.259935,5.9174362,338.59289,321.10636,2.842,962.7234,49.547194,850.950292,2,2,2
2001,199,10,6.87,89.25,92.733803,7.3122417,349.73201,324.31622,3.3315,962.68268,120.40526,994.1181521,2,2,2
2001,199,11,7.1905,87.633333,86.722568,6.6475925,350.39686,325.2856,4.2233333,962.64197,157.92545,1016.374168,2,2,2
2001,199,12,5.7228333,90.65,101.47542,7.2311009,343.0253,322.90349,1.931,962.60126,260.67078,917.9936347,2,2,2
2001,199,13,5.5763333,92,230.43079,17.116615,345.05348,321.33598,2.8525,962.56054,36.342766,908.6586176,2,2,2
2001,199,14,6.9503333,94.5,93.438419,7.231211,349.721,324.11782,2.4493333,962.51983,132.99022,999.6551863,2,2,2
2001,199,15,6.4868333,90.8,120.2688,8.7233412,347.47247,322.30264,2.677,962.47911,81.988547,968.0846646,2,2,2
2001,199,16,7.3618333,88.433333,115.39155,8.9717176,349.99175,324.16603,2.8615,962.4384,142.20478,1028.454146,2,2,2
2001,199,17,7.453,87.033333,86.972486,6.0398629,348.86354,324.04508,2.7595,962.39768,125.76515,1034.934249,2,2,2
2001,199,18,7.3853333,86.716667,91.063651,6.9598246,349.58812,324.91021,2.2286667,962.35697,224.95856,1030.12103,2,2,2
2001,199,19,7.9566667,89.916667,41.98068,2.8436679,350.20219,326.08647,3.006,962.31625,192.12624,1071.398986,2,2,2
2001,199,20,7.1026667,89.75,34.804628,2.0030854,348.51131,324.62984,1.8523333,962.27554,124.99199,1010.230878,2,2,2
2001,199,21,7.4916667,93.633333,13.644079,0.5117259,349.66114,325.08864,2.5073333,962.23482,169.85982,1037.693705,2,2,2
2001,199,22,6.9658333,93.933333,3.38545,0.043818182,348.46518,324.65399,2.5931667,962.19411,138.65223,1000.726713,2,2,2
2001,199,23,6.8365,96.033333,1.1334376,0,347.6228,324.28009,3.6765,962.15339,128.08334,991.8172762,2,2,2
2001,199,0,6.3686667,92.166667,0.11692188,0,345.49145,323.22629,2.3016667,962.11268,113.45114,960.180364,2,2,2
2001,200,1,6.5753333,89.966667,0.2193111,0,346.19808,324.06175,2.0711667,961.98358,113.96088,974.0426996,2,2,2
2001,200,2,6.2423333,91.383333,0.080370031,0.05846094,344.4572,323.94888,1.5818333,961.85449,76.057583,951.7938449,2,2,2
2001,200,3,5.8931667,91.833333,0.38027136,0.17549292,342.80603,323.59779,1.8601667,961.72539,55.297625,928.9554289,2,2,2
2001,200,4,5.4193333,91.8,0.99438646,0.080480127,340.4665,323.05023,2.7,961.5963,60.297853,898.749163,2,2,2
2001,200,5,5.2295,94.15,6.9690726,0.46064138,339.71385,323.46883,3.1443333,961.4672,70.014139,886.8969224,2,2,2
2001,200,6,5.2401667,96.566667,12.15349,0.27788213,339.92936,322.02119,2.0033333,961.33811,56.773785,887.5591599,2,2,2
2001,200,7,4.8275,94.05,36.653138,1.9597076,338.64078,321.59932,2.0101667,961.20901,61.560089,862.2598679,2,2,2
2001,200,8,4.708,92.316667,55.859374,3.8393755,338.17141,321.96152,2.6636667,961.07992,37.242207,855.0555563,2,2,2
2001,200,9,4.2776667,88.5,92.018182,7.0791684,335.77127,321.48221,3.6916667,960.95082,28.587133,829.5573956,2,2,2
2001,200,10,4.5548333,86.15,219.53129,17.478831,334.84069,319.3921,4.3111667,960.82173,36.773377,845.9005944,2,2,2
2001,200,11,4.8586667,86.166667,276.13161,21.244111,332.18076,317.73943,4.3776667,960.69263,31.600114,864.1477533,2,2,2
2001,200,12,4.5956667,84.066667,407.90543,32.380315,324.32148,315.52551,4.8121667,960.56354,20.525037,848.3326153,2,2,2
2001,200,13,6.4255,86.066667,530.80552,41.439009,317.38292,316.5045,3.406,960.43444,1.5664106,963.9747549,2,2,2
2001,200,14,4.8656667,82.466667,435.33033,31.512759,319.79332,313.05872,4.4426667,960.30534,17.38118,864.5722797,2,2,2
2001,200,15,6.2146667,79.766667,251.70132,20.07159,333.64324,320.78308,3.8546667,960.17625,41.639084,949.9660184,2,2,2
2001,200,16,7.7098333,77.983333,339.3487,27.058278,330.93467,320.56924,1.7,960.04715,129.93236,1053.387167,2,2,2
2001,200,17,8.33,76.5,410.47067,30.019858,308.5336,313.1834,2.4225,959.91806,262.51395,1099.16649,2,2,2
2001,200,18,8.4593333,81.733333,167.19168,11.059137,308.00436,319.66986,3.127,959.78896,111.81042,1108.9353,2,2,2
2001,200,19,7.5333333,84.85,131.96099,10.396359,308.20715,321.79347,3.593,959.65987,123.97847,1040.67463,2,2,2
2001,200,20,7.6558333,86.95,101.59653,7.4776057,305.62406,319.64373,3.0048333,959.53077,190.58843,1049.483079,2,2,2
2001,200,21,5.3656667,85.483333,43.906258,2.0470137,306.55,322.43194,2.5676667,959.40168,16.829988,895.3841639,2,2,2
2001,200,22,5.4613333,85.45,15.128282,0.3437195,328.35883,324.04869,2.3763333,959.27258,14.634836,901.3905542,2,2,2
2001,200,23,4.5261667,85.4,2.7128739,0.0731037,333.9385,321.2306,4.1596667,959.14349,30.053683,844.196964,2,2,2
2001,200,0,4.6626667,81.566667,0.19002558,0.02190909,312.28964,320.14863,4.7181667,959.01439,61.469139,852.3367083,2,2,2
2001,201,1,4.3115,80.95,0.029285518,0.10238922,299.78935,319.96972,4.1505,958.84346,40.521121,831.5370783,2,2,2
2001,201,2,4.0683333,81.3,0,0.43884239,270.31684,319.64924,4.2928333,958.67253,41.041803,817.4024909,2,2,2
2001,201,3,3.7515,81.3,1.3164171,0.61433531,284.93166,319.81103,4.1891667,958.5016,21.595268,799.3096098,2,2,2
2001,201,4,3.7835,82.1,8.1459981,0.37289493,318.49985,319.46027,4.0096667,958.33067,24.579638,801.1205133,2,2,2
2001,201,5,3.6195,82.3,25.353993,1.4186962,318.7077,318.81311,4.7061667,958.15974,16.489846,791.8784201,2,2,2
2001,201,6,3.4161667,82.333333,49.644458,3.1818826,321.66785,318.13072,4.5323333,957.98881,17.653342,780.5527224,2,2,2
2001,201,7,3.4811667,80.916667,136.84925,10.553796,308.85134,316.39408,4.4343333,957.81789,16.51374,784.1573127,2,2,2
2001,201,8,3.7438333,79.9,193.25139,13.741073,314.6199,315.65058,3.5678333,957.64696,16.064748,798.8762918,2,2,2
2001,201,9,4.0808333,80.516667,235.85852,15.766838,320.17819,315.36442,3.038,957.47603,19.113356,818.1237871,2,2,2
2001,201,10,4.4203333,81.333333,231.25651,15.400219,323.7875,315.85824,2.6571667,957.3051,16.119811,837.9340203,2,2,2
2001,201,11,4.7525,78.616667,259.50713,16.629991,326.81647,316.43933,2.5911667,957.13417,7.7161896,857.7319957,2,2,2
2001,201,12,5.6755,81.216667,234.53736,16.213828,329.26979,317.68629,2.3533333,956.96324,45.03307,914.9681796,2,2,2
2001,201,13,4.3878333,81.316667,600.74947,43.553951,303.42588,308.6613,4.0858333,956.79231,59.440813,836.0191434,2,2,2
2001,201,14,3.868,78,659.25445,48.530287,297.75366,307.66231,6.2481667,956.62138,11.007069,805.9201505,2,2,2
2001,201,15,4.1481667,72.68,592.34915,42.927505,293.78742,307.79538,5.8418333,956.45045,29.037462,822.0190114,2,2,2
2001,201,16,6.4381667,77.366667,276.82521,20.159666,325.57021,317.00849,3.2023333,956.27952,46.77732,964.8222588,2,2,2
2001,201,17,6.0033333,75.488333,135.56112,9.7324806,338.06571,321.46932,3.3011667,956.10859,18.194883,936.1075807,2,2,2
2001,201,18,5.8511667,72.81,219.24504,17.402864,321.54177,321.53006,3.1075,955.93767,21.995283,926.2416701,2,2,2
2001,201,19,6.573,80.133333,126.16994,8.4955528,327.60054,321.19388,2.2815,955.76674,25.878348,973.885195,2,2,2
2001,201,20,5.892,86.233333,34.552508,2.7492055,340.35385,323.93314,2.6523333,955.59581,37.536768,928.8799483,2,2,2
2001,201,21,5.2115,86.9,18.711905,1.5574171,339.26962,323.80933,2.9061667,955.42488,20.211636,885.7804055,2,2,2
2001,201,22,4.211,80.833333,12.089634,0.76802924,333.99772,322.2151,3.7246667,955.25395,13.805612,825.6689145,2,2,2
2001,201,23,5.1561667,81.85,2.98382,0.51932252,334.38111,323.18411,2.6726667,955.08302,30.812153,882.3560454,2,2,2
2001,201,0,4.8533333,83.5,0.50467976,0.16822659,328.05561,322.11745,2.6355,954.91209,34.427572,863.8244261,2,2,2
2001,202,1,4.6643333,83.716667,0.5631407,0.18286934,328.55416,322.96737,2.2996667,954.72767,18.13242,852.4365245,2,2,2
2001,202,2,4.339,82.75,0.58515989,0.03655185,325.2211,322.59753,2.3291667,954.54326,353.78718,833.1493049,2,2,2
2001,202,3,4.7986667,82.616667,1.0823531,0.19002558,323.84277,323.12831,1.7466667,954.35884,304.41833,860.5166226,2,2,2
2001,202,4,4.5568333,84.5,3.656396,0.10238922,327.68211,322.91518,2.0103333,954.17442,322.74941,846.0195676,2,2,2
2001,202,5,4.1295,85.616667,22.760132,1.1262814,322.58094,320.50786,2.3983333,953.99,34.678056,820.9374819,2,2,2
2001,202,6,4.0786667,82.933333,66.605838,4.5497144,319.38398,320.47323,2.7253333,953.80559,17.581527,817.9987254,2,2,2
2001,202,7,4.4635,83.066667,98.040429,6.0327067,315.32331,318.45051,1.6785,953.62117,338.03532,840.4834585,2,2,2
2001,202,8,3.9475,80.55,106.66094,7.1892644,316.00977,318.5982,2.7026667,953.43675,11.317655,810.4593402,2,2,2
2001,202,9,4.513,80.416667,216.41558,14.817811,313.80139,316.55379,2.1193333,953.25234,53.251319,843.4155114,2,2,2
2001,202,10,4.5915,81.65,236.22183,15.542243,316.99443,315.84662,2.421,953.06792,29.034296,848.0841611,2,2,2
2001,202,11,4.8378333,78.166667,220.8084,14.428072,326.35516,318.1331,2.731,952.8835,9.4769918,862.8853845,2,2,2
2001,202,12,5.3198333,79.7,354.97131,25.331973,317.1556,316.81595,2.654,952.69908,20.000102,892.5192763,2,2,2
2001,202,13,5.3575,81.216667,481.26235,34.225523,306.77963,312.84663,2.9871667,952.51467,354.06158,894.8730883,2,2,2
2001,202,14,3.9306667,77.3,475.08597,34.205706,303.66596,309.12391,4.3626667,952.33025,344.76568,809.4963029,2,2,2
2001,202,15,4.2973333,75.433333,562.72233,40.998625,303.82047,309.24328,4.0683333,952.14583,261.30683,830.7076288,2,2,2
2001,202,16,4.8591667,75.155,580.42576,42.123805,298.94385,307.54071,4.0375,951.96142,16.94172,864.1780704,2,2,2
2001,202,17,5.165,77.5,431.81827,33.093737,300.58979,311.2246,4.0761667,951.777,21.272846,882.9019055,2,2,2
2001,202,18,4.2998333,78.816667,327.81064,27.025249,298.22301,310.01734,4.8586667,951.59258,11.217017,830.8539479,2,2,2
2001,202,19,3.938,78.733333,208.20242,22.381402,269.96975,311.40803,6.2885,951.40817,22.298223,809.9157164,2,2,2
2001,202,20,4.7371667,77.766667,180.33714,26.694961,275.88614,312.6629,6.4368333,951.22375,7.9325349,856.808931,2,2,2
2001,202,21,5.2348333,76.966667,73.768679,11.515814,312.58636,317.0839,5.7413333,951.03933,22.280986,887.2279826,2,2,2
2001,202,22,5.1493333,79.083333,22.250388,1.7402864,303.97809,321.67545,4.621,950.85491,32.258298,881.9339784,2,2,2
2001,202,23,4.8866667,80.833333,3.0714563,0.23384376,293.15779,320.76379,4.9701667,950.6705,35.618308,865.8469821,2,2,2
2001,202,0,4.2745,85.3,0.08037003,0.49730333,272.45025,320.52943,5.0126667,950.48608,12.26362,829.3723196,2,2,2
2001,203,1,4.911,88.333333,0.051194608,1.0750868,277.75295,322.31842,2.0126667,950.32849,18.835725,867.3261256,2,2,2
2001,203,2,4.444,93.233333,0.16822658,0.12440841,313.83149,320.8589,1.9521667,950.1709,331.92096,839.3309217,2,2,2
2001,203,3,3.362,87.75,0.46812791,0.0731037,327.83923,319.41805,4.1608333,950.01332,15.068293,777.5602692,2,2,2
2001,203,4,3.4345,83.233333,3.7146368,0.81922384,273.12782,319.36816,3.771,949.85573,346.42116,781.5678903,2,2,2
2001,203,5,4.3406667,81.35,21.378429,4.6739027,259.0099,321.76464,2.2796667,949.69814,33.569386,833.2471077,2,2,2
2001,203,6,4.536,81.683333,98.55788,19.15449,248.80259,313.47816,2.4558333,949.54055,28.516403,844.7810009,2,2,2
2001,203,7,4.8646667,79.066667,211.0539,25.304449,244.62637,308.56406,1.8583333,949.38296,24.361411,864.5116216,2,2,2
2001,203,8,4.5245,74.228333,337.57615,29.82719,242.21413,303.08319,2.2698333,949.22537,238.25085,844.0980083,2,2,2
