date,t,rh,u,sin,sout,lin,lout,p,zu,zt
28/08/2010 05:00,-2.979,92.23968566,NAN,26.10329709,26.12495957,NAN,NAN,NAN,2,2
28/08/2010 06:00,-3.028,91.94499018,NAN,59.47384286,57.4427268,NAN,NAN,NAN,2,2
28/08/2010 07:00,-2.976,91.6502947,NAN,95.72240479,89.29689847,NAN,NAN,NAN,2,2
28/08/2010 08:00,-2.912,89.78388998,NAN,134.6117271,123.4411045,NAN,NAN,NAN,2,2
28/08/2010 09:00,-2.836,91.55206287,NAN,157.3057613,142.937343,NAN,NAN,NAN,2,2
28/08/2010 10:00,-2.788,91.84675835,NAN,170.4064084,153.0465037,NAN,NAN,NAN,2,2
28/08/2010 11:00,-2.575,89.19449902,NAN,175.7704528,156.1411447,NAN,NAN,NAN,2,2
28/08/2010 12:00,-2.26,85.65815324,NAN,189.490028,165.012449,NAN,NAN,NAN,2,2
28/08/2010 13:00,-2.123,83.79174853,NAN,171.5411101,149.2297797,NAN,NAN,NAN,2,2
28/08/2010 14:00,-2.098,84.57760314,NAN,144.2051143,124.4726515,NAN,NAN,NAN,2,2
28/08/2010 15:00,-1.922,85.55992141,NAN,126.7719698,108.793137,NAN,NAN,NAN,2,2
28/08/2010 16:00,-2.218,91.25736739,NAN,82.00282956,71.02820092,NAN,NAN,NAN,2,2
28/08/2010 17:00,-2.448,93.41846758,NAN,46.34224942,40.59756412,NAN,NAN,NAN,2,2
28/08/2010 18:00,-2.753,97.24950884,NAN,20.48136588,18.46056529,NAN,NAN,NAN,2,2
28/08/2010 19:00,-2.733,95.77603143,NAN,5.374359922,5.465136059,NAN,NAN,NAN,2,2
28/08/2010 20:00,-2.726,95.18664047,NAN,1.147969726,1.20072072,NAN,NAN,NAN,2,2
28/08/2010 21:00,-2.685,96.85658153,NAN,0.921029384,0.996474412,NAN,NAN,NAN,2,2
28/08/2010 22:00,-2.587,94.59724951,NAN,0.921029384,0.996474412,NAN,NAN,NAN,2,2
28/08/2010 23:00,-2.548,91.84675835,NAN,0.921029384,0.996474412,NAN,NAN,NAN,2,2
29/08/2010 00:00,-2.657,96.26719057,NAN,0.921029384,0.996474412,NAN,NAN,NAN,2,2
29/08/2010 01:00,-2.594,95.48133595,NAN,0.921029384,0.996474412,NAN,NAN,NAN,2,2
29/08/2010 02:00,-2.586,95.48133595,NAN,0.921029384,0.996474412,NAN,NAN,NAN,2,2
29/08/2010 03:00,-2.674,97.34774067,NAN,1.275193858,1.315222438,NAN,NAN,NAN,2,2
29/08/2010 04:00,-2.656,98.03536346,NAN,6.33435886,5.86847094,NAN,NAN,NAN,2,2
29/08/2010 05:00,-2.551,99.01768173,NAN,26.19393113,23.74208598,NAN,NAN,NAN,2,2
29/08/2010 06:00,-2.366,98.9194499,NAN,67.14634743,60.59926065,NAN,NAN,NAN,2,2
29/08/2010 07:00,-2.355,98.42829077,NAN,98.34491366,88.67797026,NAN,NAN,NAN,2,2
29/08/2010 08:00,-2.152,98.62475442,NAN,153.3607542,138.1922267,NAN,NAN,NAN,2,2
29/08/2010 09:00,-1.617,98.13359528,NAN,201.95808,181.92982,NAN,NAN,NAN,2,2
29/08/2010 10:00,-0.786,96.56188605,NAN,249.1800098,224.4295568,NAN,NAN,NAN,2,2
29/08/2010 11:00,-0.151,94.30255403,NAN,271.9886604,244.9573423,NAN,NAN,NAN,2,2
29/08/2010 12:00,0.644,92.23968566,NAN,222.3597875,200.2913567,NAN,NAN,NAN,2,2
29/08/2010 13:00,1.219,90.07858546,NAN,237.1452947,213.5983132,NAN,NAN,NAN,2,2
29/08/2010 14:00,0.971,89.4891945,NAN,257.2626666,211.8446833,NAN,NAN,NAN,2,2
29/08/2010 15:00,-0.15,92.043222,NAN,167.1054579,134.994431,NAN,NAN,NAN,2,2
29/08/2010 16:00,-0.56,93.32023576,NAN,78.28926032,67.2733698,NAN,NAN,NAN,2,2
29/08/2010 17:00,-0.841,95.97249509,NAN,48.91080148,45.38394225,NAN,NAN,NAN,2,2
29/08/2010 18:00,-1.016,96.56188605,NAN,26.354394,23.88650256,NAN,NAN,NAN,2,2
29/08/2010 19:00,-1.195,98.42829077,NAN,5.850677929,5.433158102,NAN,NAN,NAN,2,2
29/08/2010 20:00,-1.448,99.70530452,NAN,1.153700543,1.205878455,NAN,NAN,NAN,2,2
29/08/2010 21:00,-1.562,100,NAN,0.987506859,1.056304139,NAN,NAN,NAN,2,2
29/08/2010 22:00,-1.67,100,NAN,1.075761435,1.135733258,NAN,NAN,NAN,2,2
29/08/2010 23:00,-1.442,99.00793651,NAN,1.053984332,1.116133865,NAN,NAN,NAN,2,2
30/08/2010 00:00,-1.371,99.70238095,NAN,0.921029384,0.996474412,NAN,NAN,NAN,2,2
30/08/2010 01:00,-1.283,100,NAN,0.971460571,1.04186248,NAN,NAN,NAN,2,2
30/08/2010 02:00,-1.153,99.6,NAN,0.965729754,1.036704745,NAN,NAN,NAN,2,2
30/08/2010 03:00,-0.345,89,NAN,1.829936916,1.814491191,NAN,NAN,NAN,2,2
30/08/2010 04:00,-0.212,83.3,NAN,14.61768135,13.32346118,NAN,NAN,NAN,2,2
30/08/2010 05:00,0.091,81.2,NAN,129.1767076,116.4265848,NAN,NAN,NAN,2,2
30/08/2010 06:00,-0.198,87.6,NAN,218.9212975,197.1967157,NAN,NAN,NAN,2,2
30/08/2010 07:00,-0.183,83.5,NAN,351.7616292,316.7530142,NAN,NAN,NAN,2,2
30/08/2010 08:00,-0.513,83.5,NAN,229.2045879,206.6869482,NAN,NAN,NAN,2,2
30/08/2010 09:00,-0.492,85.1,NAN,218.1670349,191.935826,NAN,NAN,NAN,2,2
30/08/2010 10:00,0.06,79.2,NAN,322.2501282,276.6258355,NAN,NAN,NAN,2,2
30/08/2010 11:00,0.274,84.9,NAN,378.3662856,324.6959261,NAN,NAN,NAN,2,2
30/08/2010 12:00,0.496,83.8,NAN,455.6291566,386.485592,NAN,NAN,NAN,2,2
30/08/2010 13:00,1.062,78.3,NAN,362.0678428,304.1681406,NAN,NAN,NAN,2,2
30/08/2010 14:00,0.735,84.4,NAN,188.458481,172.4395875,NAN,NAN,NAN,2,2
30/08/2010 15:00,0.405,93.2,0.913,121.5110801,101.881772,NAN,NAN,NAN,2,2
30/08/2010 16:00,0.158,95.1,3.8,68.3967245,61.72364689,NAN,NAN,NAN,2,2
30/08/2010 17:00,0.33,88.8,4.856,45.95026156,40.9173437,NAN,NAN,NAN,2,2
30/08/2010 18:00,0.37,87.4,2.859,21.16218691,19.16201726,NAN,NAN,NAN,2,2
30/08/2010 19:00,0.49,84.8,3.232,5.35785517,5.63740441,NAN,NAN,NAN,2,2
30/08/2010 20:00,0.738,80.1,6.272,1.453130286,1.395683105,NAN,NAN,NAN,2,2
30/08/2010 21:00,0.797,79.9,5.692,1.12176811,1.105818395,NAN,NAN,NAN,2,2
30/08/2010 22:00,0.897,81.6,4.109,1.130304601,1.1212916,NAN,NAN,NAN,2,2
30/08/2010 23:00,0.827,83,2.304,1.22892305,1.225477848,NAN,NAN,NAN,2,2
31/08/2010 00:00,0.65,84.8,2.232,1.090849138,1.1212916,NAN,NAN,NAN,2,2
31/08/2010 01:00,0.583,86,5.158,1.429596051,1.450355096,NAN,NAN,NAN,2,2
31/08/2010 02:00,0.787,84.3,6.893,1.730220705,1.724746601,NAN,NAN,NAN,2,2
31/08/2010 03:00,0.686,85.1,5.023,1.79669818,1.784576328,NAN,NAN,NAN,2,2
31/08/2010 04:00,0.346,89,4.535,9.154979712,8.898124509,NAN,NAN,NAN,2,2
31/08/2010 05:00,0.322,89.2,3.577,38.23428992,33.65525275,NAN,NAN,NAN,2,2
31/08/2010 06:00,-0.04,93.8,0.733,75.6072381,66.70601895,NAN,NAN,NAN,2,2
31/08/2010 07:00,0.105,94.5,0.906,231.4739913,200.6008208,NAN,NAN,NAN,2,2
31/08/2010 08:00,-0.046,95.6,1.325,178.6587844,156.03799,NAN,NAN,NAN,2,2
31/08/2010 09:00,-0.322,99.8,2.708,126.8751245,115.2918831,NAN,NAN,NAN,2,2
31/08/2010 10:00,0.027,98.7,2.605,129.0413733,124.2663421,NAN,NAN,NAN,2,2
31/08/2010 11:00,0.08,99.4,1.865,157.8215348,153.6654319,NAN,NAN,NAN,2,2
31/08/2010 12:00,0.664,92,3.91,147.6092194,140.3584755,NAN,NAN,NAN,2,2
31/08/2010 13:00,-0.105,92,7.43,154.7268938,142.8341883,NAN,NAN,NAN,2,2
31/08/2010 14:00,-0.452,90.9,8.23,167.414922,150.880255,NAN,NAN,NAN,2,2
31/08/2010 15:00,-0.74,88.4,8.64,187.7363981,169.0354823,NAN,NAN,NAN,2,2
31/08/2010 16:00,-1.377,88.6,7.62,93.96877487,85.17071043,NAN,NAN,NAN,2,2
31/08/2010 17:00,-1.718,89.2,5.433,62.42406731,57.13326269,NAN,NAN,NAN,2,2
31/08/2010 18:00,-2.128,85.6,7.92,32.38541838,30.43682608,NAN,NAN,NAN,2,2
31/08/2010 19:00,-2.376,80.8,9.3,6.140657255,5.694139496,NAN,NAN,NAN,2,2
31/08/2010 20:00,-2.28,80.1,12.41,1.419610439,1.445197361,NAN,NAN,NAN,2,2
31/08/2010 21:00,-2.527,81.2,12.46,1.413879622,1.440039626,NAN,NAN,NAN,2,2
31/08/2010 22:00,-2.476,77.9,11.83,1.220178018,1.265708182,NAN,NAN,NAN,2,2
31/08/2010 23:00,-2.356,75.5,11.24,1.175477646,1.225477848,NAN,NAN,NAN,2,2
01/09/2010 00:00,-2.374,79.7,9.24,1.241955121,1.285307575,NAN,NAN,NAN,2,2
10/07/2011 14:00,12.09,71.78,3.72,74.5,25.8,356.87,320,NAN,2,2
10/07/2011 15:00,10.07,79.88,2.65,304.3,95.7,345.39,320,NAN,2,2
10/07/2011 16:00,9.48,77.05,3.29,345.3,105.9,328.5,320,NAN,2,2
10/07/2011 17:00,12.09,63.41,2.21,416.7,119.2,292.25,320,NAN,2,2
10/07/2011 18:00,10.55,70.02,2.56,196.7,56.93,325.39,320,NAN,2,2
10/07/2011 19:00,10.63,75.39,1.78,94.9,30.14,318.68,320,NAN,2,2
10/07/2011 20:00,9.27,76.17,2.6,73.8,22.37,321.47,320,NAN,2,2
10/07/2011 21:00,8.31,73.73,3.97,35.45,12.58,286.17,320,NAN,2,2
10/07/2011 22:00,9.37,67.5,2.93,25.12,8.56,293.8,320,NAN,2,2
10/07/2011 23:00,10.15,81.25,1.5,11.68,1.91,339.4,320,NAN,2,2
11/07/2011 00:00,10.26,84.86,1.8,6.31,0.24,335.12,320,NAN,2,2
11/07/2011 01:00,9.96,86.62,1.96,0,0,351.7,320,NAN,2,2
11/07/2011 02:00,9.11,78.42,2.25,3.59,1.55,344.67,320,NAN,2,2
11/07/2011 03:00,8.99,74.71,1.26,40.44,11.86,330.18,320,NAN,2,2
11/07/2011 04:00,7.37,81.35,2.63,37.136332,12.9,299.84,319.74,NAN,2,2
11/07/2011 05:00,7.64,83.01,2.46,206.220822,70.4,287.5,320,NAN,2,2
11/07/2011 06:00,8.26,79.79,4.07,271.34961,89.9,289.96,320,NAN,2,2
11/07/2011 07:00,7.63,78.32,7.11,436.34342,139,263.03,319.22,NAN,2,2
11/07/2011 08:00,7.31,78.22,8.71,573.074584,169.6,262.5,318.88,NAN,2,2
11/07/2011 09:00,7.78,75.59,8.02,700.47855,206.7,274.57,320,NAN,2,2
11/07/2011 10:00,7.49,79.2,6.87,723.2147,218.8,284.66,320,NAN,2,2
11/07/2011 11:00,7.89,76.86,3.95,728.277875,218,291.2,320,NAN,2,2
11/07/2011 12:00,8.22,72.46,4.29,766.818,225.7,278.14,320,NAN,2,2
11/07/2011 13:00,8.66,64.3,4.67,756,217.3,269.28,320,NAN,2,2
11/07/2011 14:00,8.72,67.45,3.54,628.023238,189.1,284.8,320,NAN,2,2
11/07/2011 15:00,8.09,73.24,4.17,499.019485,152.9,308.77,320,NAN,2,2
11/07/2011 16:00,7.42,77.44,4.22,201.4084,63.25,331.58,320,NAN,2,2
11/07/2011 17:00,6.75,79.59,4.45,299.94026,98.7,320.77,320,NAN,2,2
11/07/2011 18:00,7.17,77.34,3.87,178.086974,65.6,328.91,320,NAN,2,2
11/07/2011 19:00,6.66,77.73,4.55,133.3,42.18,318.62,320,NAN,2,2
11/07/2011 20:00,6.16,78.61,3.13,90.1,27.18,323.54,319.88,NAN,2,2
11/07/2011 21:00,5.97,81.54,2.76,47.14,13.66,327.87,319.64,NAN,2,2
11/07/2011 22:00,5.54,84.96,2.67,40.63,10.63,313.05,319.17,NAN,2,2
11/07/2011 23:00,4.73,85.06,2.06,11.16,2.52,316.22,318.34,NAN,2,2
12/07/2011 00:00,4.48,91.7,1.09,4.48,0.63,316.08,317.93,NAN,2,2
12/07/2011 01:00,4.32,95.31,1.27,0,0,329.54,319.18,NAN,2,2
12/07/2011 02:00,3.95,93.46,1.93,4.86,0.67,325.6,317.83,NAN,2,2
12/07/2011 03:00,3.98,93.85,1.23,11.42,3.36,327.37,318.62,NAN,2,2
12/07/2011 04:00,3.36,97.75,1.53,19.88,5.73,331.34,318.83,NAN,2,2
12/07/2011 05:00,3.41,98.14,0.75,25.67,8.14,331.29,319.71,NAN,2,2
12/07/2011 06:00,2.98,98.34,1.66,47.44,16.35,329.82,318.31,NAN,2,2
12/07/2011 07:00,3.46,98.24,1.63,162.62435,54.99,333.61,318.26,NAN,2,2
12/07/2011 08:00,3.76,96.97,1.31,151.694688,51.94,332.22,318.28,NAN,2,2
12/07/2011 09:00,3.74,96.19,1.43,192.567922,67.26,334.43,318.49,NAN,2,2
12/07/2011 10:00,3.7,95.02,1.51,193.893201,68.13,334.57,318.43,NAN,2,2
12/07/2011 11:00,3.87,92.68,2.15,301.12139,104.1,334.68,318.74,NAN,2,2
12/07/2011 12:00,4.16,87.4,1.84,443.888644,148.1,320.66,319.49,NAN,2,2
12/07/2011 13:00,4.12,87.11,2.79,332.5,113.5,329.52,319.36,NAN,2,2
12/07/2011 14:00,4.22,88.38,1.76,261.562061,90.6,331.94,319.48,NAN,2,2
12/07/2011 15:00,3.5,90.04,4.15,144.70077,53.44,330.06,317.92,NAN,2,2
12/07/2011 16:00,3.26,89.65,5.14,221.786944,78,327.92,317.84,NAN,2,2
12/07/2011 17:00,3.07,89.36,5.99,181.096564,62.53,325.45,317.58,NAN,2,2
12/07/2011 18:00,2.94,89.65,5.43,88.430832,30.82,324.43,317.32,NAN,2,2
12/07/2011 19:00,2.62,89.75,6.08,79.2,26.83,322.95,317.06,NAN,2,2
12/07/2011 20:00,2.47,86.91,6.41,83.2,26.4,320.12,316.94,NAN,2,2
12/07/2011 21:00,2.05,87.79,7.27,41.45,12.95,308.26,316.53,NAN,2,2
12/07/2011 22:00,1.48,90.63,7.11,21.35,6.67,288.01,315.61,NAN,2,2
12/07/2011 23:00,1.85,72.95,7.31,12.76,3.69,251.9,314.66,NAN,2,2
13/07/2011 00:00,1.47,61.46,8.87,3.42,1.55,226.45,311.28,NAN,2,2
13/07/2011 01:00,1.59,57.66,8.48,3.19,2.53,221.39,310.28,NAN,2,2
13/07/2011 02:00,0.37,71.78,9.73,7.7,4.22,215.64,308.98,NAN,2,2
13/07/2011 03:00,0.05,78.52,11.02,20.26,9.25,225.19,309.09,NAN,2,2
13/07/2011 04:00,0.29,77.25,9.51,44.719316,21.26,233.43,309.45,NAN,2,2
13/07/2011 05:00,0.36,76.66,10.82,113.604094,52.96,232.32,309.54,NAN,2,2
13/07/2011 06:00,0.14,80.27,11.18,131.582188,55.49,250.03,310.19,NAN,2,2
13/07/2011 07:00,0.52,79.49,10.18,450.985235,157.6,257.66,312.09,NAN,2,2
13/07/2011 08:00,0.54,84.47,10.02,534.264756,175.9,284.52,314.06,NAN,2,2
13/07/2011 09:00,0.79,82.62,11.74,472.522535,166.1,271.87,314.01,NAN,2,2
13/07/2011 10:00,0.9,82.13,10.89,455.333041,166.3,282.42,314.73,NAN,2,2
13/07/2011 11:00,0.73,84.57,13.75,227.107845,94.5,278.23,314.79,NAN,2,2
13/07/2011 12:00,1.42,79.79,10.26,672.034524,244.4,263.65,315.39,NAN,2,2
13/07/2011 13:00,1.83,81.25,11.5,784,284.8,277.06,317.13,NAN,2,2
13/07/2011 14:00,1.82,83.69,10.97,452.80828,164.8,299.58,317.46,NAN,2,2
13/07/2011 15:00,1.88,84.96,8.34,250.978265,96.3,316.22,317.75,NAN,2,2
13/07/2011 16:00,1.86,85.06,7.14,163.362248,64.35,317.7,317.07,NAN,2,2
13/07/2011 17:00,1.72,85.64,7.03,118.90168,49.11,316.78,316.76,NAN,2,2
13/07/2011 18:00,1.46,87.01,3.81,71.2,30.61,315.3,316.1,NAN,2,2
13/07/2011 19:00,1.18,85.45,5.28,48.95,21.48,313.06,315.78,NAN,2,2
13/07/2011 20:00,0.7,85.84,5.86,24.49,11.87,311.86,315.39,NAN,2,2
13/07/2011 21:00,0.63,86.13,5.57,17.05,8.43,311.84,315.31,NAN,2,2
13/07/2011 22:00,0.37,88.67,4.83,8.28,4.84,311.62,315.23,NAN,2,2
13/07/2011 23:00,0.2,88.28,5.13,3.97,2.66,310.58,314.98,NAN,2,2
14/07/2011 00:00,0.23,89.55,4.88,1.58,0.75,311.05,314.67,NAN,2,2
14/07/2011 01:00,0.17,91.02,4.94,2.6,1.63,310.74,314.69,NAN,2,2
14/07/2011 02:00,0.02,92.09,4.08,4.93,3.31,310.23,314.29,NAN,2,2
14/07/2011 03:00,-0.13,91.8,4.6,5.4,3.97,309.21,314.05,NAN,2,2
14/07/2011 04:00,-0.08,91.21,5.57,17.89,12.86,308.91,314.08,NAN,2,2
14/07/2011 05:00,0.21,88.77,3.92,64.327366,48.41,310.08,314.57,NAN,2,2
14/07/2011 06:00,0.34,87.5,3.83,79.28395,62.73,311.19,313.98,NAN,2,2
14/07/2011 07:00,0.7,86.52,10.47,186.63959,143.7,314.45,316.66,NAN,2,2
14/07/2011 08:00,0.86,87.79,9.52,327.974324,242.8,316.48,317.61,NAN,2,2
14/07/2011 09:00,1.01,87.7,8.75,511.357225,358.3,315.96,318.09,NAN,2,2
14/07/2011 10:00,1.06,87.7,8.35,550.091419,384.4,316.32,318.57,NAN,2,2
14/07/2011 11:00,1.06,87.89,10.22,342.066925,244.2,315.57,317.52,NAN,2,2
14/07/2011 12:00,1.29,87.99,8.1,283.871824,203.7,316.94,317.68,NAN,2,2
14/07/2011 13:00,1.58,87.5,6.57,248.4,180.8,318.29,317.66,NAN,2,2
14/07/2011 14:00,1.66,87.6,9.4,233.969036,168.8,318.56,317.89,NAN,2,2
14/07/2011 15:00,1.44,89.06,8.91,172.324565,124,317.78,317.3,NAN,2,2
14/07/2011 16:00,1.07,91.99,9.29,69.88,51.69,316.21,316.47,NAN,2,2
14/07/2011 17:00,1.21,90.72,9.39,56.97,42.56,317.36,316.76,NAN,2,2
14/07/2011 18:00,0.99,92.68,8.81,41.42,30.99,316.77,316.43,NAN,2,2
14/07/2011 19:00,0.98,90.72,5.27,30.46,23.34,314.85,316.1,NAN,2,2
14/07/2011 20:00,0.74,90.92,4.95,28.57,22.85,314.08,315.71,NAN,2,2
14/07/2011 21:00,0.72,88.38,5.16,30.45,22.87,310.84,315.51,NAN,2,2
14/07/2011 22:00,0.51,89.75,4.8,9.76,7.5,311.37,315.26,NAN,2,2
14/07/2011 23:00,0.48,89.84,4.88,4.66,3.8,310.85,315.02,NAN,2,2
15/07/2011 00:00,0.59,88.96,6.1,2.62,1.43,310.07,314.48,NAN,2,2
15/07/2011 01:00,0.61,89.75,6.42,2.37,1.38,311.18,314.67,NAN,2,2
15/07/2011 02:00,0.78,88.67,5.25,4.9,4.17,312.02,315.11,NAN,2,2
15/07/2011 03:00,0.71,89.45,5.43,12.62,9.92,312.06,315.15,NAN,2,2
15/07/2011 04:00,0.6,90.72,5.18,29.846458,23.95,312.75,315.25,NAN,2,2
15/07/2011 05:00,0.45,91.5,4.48,99.529844,78.5,312.63,315.25,NAN,2,2
15/07/2011 06:00,0.92,89.94,3.28,90.21525788,54.49531927,317.19,318.01,NAN,2,2
15/07/2011 07:00,0.95,89.06,3.79,129.8719562,78.21655329,309.46,319.13,NAN,2,2
15/07/2011 08:00,1.03,87.5,5.09,88.9023204,53.76109591,299.23,317.21,NAN,2,2
15/07/2011 09:00,1.51,84.08,3.63,165.4611019,100.1961848,307.08,317.22,NAN,2,2
15/07/2011 10:00,1.66,86.13,3.15,253.5431225,152.9985936,316.7,318.67,NAN,2,2
15/07/2011 11:00,2.34,84.38,3.23,233.2149919,140.5834917,304.7,320,NAN,2,2
15/07/2011 12:00,2.54,82.23,3.74,244.159223,148.7434102,291.85,320,NAN,2,2
15/07/2011 13:00,2.38,81.93,6.38,549.3563795,339.4551765,260.82,318.05,NAN,2,2
15/07/2011 14:00,2.95,77.54,7.34,788.1294867,489.1760075,241.29,317.02,NAN,2,2
15/07/2011 15:00,4.98,64.52,3.06,728.6196808,453.6178976,244.91,319.99,NAN,2,2
15/07/2011 16:00,5.63,58.9,2.47,644.4690762,400.261176,247.62,320,NAN,2,2
15/07/2011 17:00,6.45,45.13,6.56,551.3591618,340.9187694,245.9,318.38,NAN,2,2
15/07/2011 18:00,6.23,43.16,6.04,122.8181878,74.71341921,242.67,317.48,NAN,2,2
15/07/2011 19:00,5.82,44.67,3.44,34.51,24.37,242.34,316.38,NAN,2,2
15/07/2011 20:00,6.47,37.97,4.71,39.84,25.72,242.84,316.44,NAN,2,2
15/07/2011 21:00,6.53,51.27,6.05,34.65,20.68,245.59,317.52,NAN,2,2
15/07/2011 22:00,6.85,48.45,5.17,20.93,12.64,248.35,317.58,NAN,2,2
15/07/2011 23:00,6.54,50.52,2.55,7.4,5.82,249.52,316.42,NAN,2,2
16/07/2011 00:00,5,65.33,0.97,0,0,247.06,313.23,NAN,2,2
16/07/2011 01:00,4.51,69.82,0.99,0,0,253.54,312.2,NAN,2,2
16/07/2011 02:00,4.08,73.83,0.86,9.76,8.06,249.5,310.48,NAN,2,2
16/07/2011 03:00,4.16,75.49,1.02,27.91,16.51,272.08,313.37,NAN,2,2
16/07/2011 04:00,6.12,68.55,3.47,56.051978,30.98,281.18,317.43,NAN,2,2
16/07/2011 05:00,7.41,67.14,5.43,68.449409,37.3,300.35,319.54,NAN,2,2
16/07/2011 06:00,7.52,65.83,5.57,144.455218,73.7,308.99,320,NAN,2,2
16/07/2011 07:00,7.66,65.56,3.25,142.5924,72.5,314.75,320,NAN,2,2
16/07/2011 08:00,7.87,64.35,2.69,210.009024,109.3,300.02,320,NAN,2,2
16/07/2011 09:00,7.61,68.27,2.77,194.679711,98.3,308.58,320,NAN,2,2
16/07/2011 10:00,7.89,62.88,2.83,274.388868,133.7,316.86,320,NAN,2,2
16/07/2011 11:00,8.36,62.29,2.49,478.22353,229,294.74,320,NAN,2,2
16/07/2011 12:00,8.68,67.46,2.3,653.62028,298,286.07,320,NAN,2,2
16/07/2011 13:00,9.09,65.57,2.17,516.7,226.7,311.45,320,NAN,2,2
16/07/2011 14:00,8.64,67.48,2.8,473.990119,199.4,313.49,320,NAN,2,2
16/07/2011 15:00,8.35,65.74,2.49,346.505625,138.1,304.33,320,NAN,2,2
16/07/2011 16:00,8.21,66.02,3.85,250.711392,101.8,309.1,320,NAN,2,2
16/07/2011 17:00,8.61,64.02,2.93,197.323804,77.6,317.9,320,NAN,2,2
16/07/2011 18:00,8.01,69.14,2.11,116.566772,45.65,320.22,320,NAN,2,2
16/07/2011 19:00,6.95,75.88,1.66,74,28.22,325.74,320,NAN,2,2
16/07/2011 20:00,6.71,76.76,1.71,60.38,22.96,321.78,319.7,NAN,2,2
16/07/2011 21:00,6.4,76.95,2.05,33.92,14.08,285.86,318.66,NAN,2,2
16/07/2011 22:00,6.51,75.1,1.35,19.88,8.16,289.04,318.96,NAN,2,2
16/07/2011 23:00,6.04,75.2,5.47,8.73,4.05,269.66,318.52,NAN,2,2
17/07/2011 00:00,6.42,57.98,5.28,2.31,2.08,254.4,317.56,NAN,2,2
17/07/2011 01:00,4.99,73.73,1.62,0,0,250.06,315.81,NAN,2,2
17/07/2011 02:00,5.56,65.73,2.32,5.97,5.25,248.47,316.07,NAN,2,2
17/07/2011 03:00,4.69,65.43,1.97,13.46,9.1,242.21,314.64,NAN,2,2
17/07/2011 04:00,3.44,77.15,1.68,72.5409,45.01,239.86,313.66,NAN,2,2
17/07/2011 05:00,3.45,78.52,1,194.019994,100.3,241.78,315.66,NAN,2,2
17/07/2011 06:00,3.25,79.59,1.33,307.387022,142.5,242.86,316.53,NAN,2,2
17/07/2011 07:00,4.31,79,0.49,418.03932,179.2,246.79,318.94,NAN,2,2
17/07/2011 08:00,4.67,75.59,0.86,527.95412,219.3,249.97,320,NAN,2,2
17/07/2011 09:00,4.54,77.54,1.15,633.87686,260.5,252.27,320,NAN,2,2
17/07/2011 10:00,5.63,80.37,0.84,662.103119,270.6,259.46,320,NAN,2,2
17/07/2011 11:00,5.88,74.51,1.4,599.828545,243.9,263.06,320,NAN,2,2
17/07/2011 12:00,6.62,66.07,1.65,703.134596,280.3,267,320,NAN,2,2
17/07/2011 13:00,7.5,60.72,2.47,735,280.2,270.29,320,NAN,2,2
17/07/2011 14:00,7.51,59.36,3.32,669.21181,243,273.6,320,NAN,2,2
17/07/2011 15:00,7.43,55.72,4.78,623.3325,215.2,258.82,320,NAN,2,2
17/07/2011 16:00,7.91,53,3.37,526.2103,176.3,259.11,320,NAN,2,2
17/07/2011 17:00,7.91,55.03,3.15,419.208412,150.6,258.48,320,NAN,2,2
17/07/2011 18:00,7.52,55.29,2.49,163.853816,63.09,257.14,319.33,NAN,2,2
17/07/2011 19:00,7.74,53.11,2.86,32.77,17.55,257.57,318.51,NAN,2,2
17/07/2011 20:00,7.91,51.43,3.18,26.29,14.29,257.23,318.69,NAN,2,2
17/07/2011 21:00,6.33,70.21,2.03,24.05,11.88,262,317.45,NAN,2,2
17/07/2011 22:00,5.38,86.43,1.99,21.46,7.79,296.76,318.08,NAN,2,2
17/07/2011 23:00,4.67,90.92,1.87,6.22,3.57,285.86,317.82,NAN,2,2
18/07/2011 00:00,4.58,89.84,1.91,3.26,1.56,294.14,316.76,NAN,2,2
18/07/2011 01:00,5.37,85.64,1.64,3.94,2.19,327.14,317.7,NAN,2,2
18/07/2011 02:00,6.77,72.17,2.02,6.3,3.69,323.28,317.89,NAN,2,2
18/07/2011 03:00,6.42,74.61,1.66,16.45,5.9,331.9,318.42,NAN,2,2
18/07/2011 04:00,6.34,80.18,1.81,42.287078,14.59,332.29,318.94,NAN,2,2
18/07/2011 05:00,6.21,83.3,1.2,38.67,13.94,330.31,318.8,NAN,2,2
18/07/2011 06:00,5.58,87.5,2.18,63.83538,24.71,334.64,318.28,NAN,2,2
18/07/2011 07:00,5.9,90.33,1.24,90.364415,34.57,336.69,318.83,NAN,2,2
18/07/2011 08:00,6.18,89.45,1.33,134.897436,50.44,340.51,319.4,NAN,2,2
18/07/2011 09:00,6.5,93.16,1.12,138.64665,50.68,347.87,320,NAN,2,2
18/07/2011 10:00,6.59,96.88,1.76,93.7,35.5,347.59,320,NAN,2,2
18/07/2011 11:00,7.5,92.48,2.85,199.407625,69.83,349.37,320,NAN,2,2
18/07/2011 12:00,7.43,91.89,2.46,134.2,46.2,348.98,320,NAN,2,2
18/07/2011 13:00,7.77,87.99,3.71,113.7,39.13,346.4,320,NAN,2,2
18/07/2011 14:00,7.52,89.55,4.15,30.01,10.03,346.34,320,NAN,2,2
18/07/2011 15:00,7.68,91.41,4.43,50,16.98,347.71,320,NAN,2,2
18/07/2011 16:00,7.86,92.97,3.69,39.42,12.62,349,320,NAN,2,2
18/07/2011 17:00,7.71,94.14,4.25,16.04,4.77,348.99,320,NAN,2,2
