date,t,pr,rh,u,sin,sout,lin,lout,SR_50 m,zatm_hourly m,Ameas - ,p,zu,zt,rho,q,teq,albedo,ts,qs,zq
2011-03-25 20:00:00,273.5,0.780747195,0.989,0.575,0.045,0.045,299.98,307.015,1.13,1.13,1.0,590.7558198002691,1.13,0.88,0.4506018282343983,0.0065286308480410294,289.6370628229977,0.7215980557494697,272.638770757269,0.0061702476355887355,0.88
2011-03-25 21:00:00,273.48999999999995,0.644640418,0.99,0.815,0.36,0.095,307.945,308.05,1.13,1.13,0.263888889,590.7558198002691,1.13,0.88,0.4508369353941936,0.006530499039312584,289.63182279546936,0.7170272014199873,272.86825880943036,0.006288375057712981,0.88
2011-03-25 22:00:00,273.28,0.574784633,0.992,0.3,0.0,0.0,307.115,307.51,1.14,1.14,1.0,590.7558198002691,1.14,0.88,0.4557458168856397,0.006444798118874914,289.21457867584047,0.7129115728710694,272.7485981859193,0.0062265260278735616,0.88
2011-03-25 23:00:00,273.185,0.523982765,0.9925,0.285,0.0,0.0,307.3,307.075,1.14,1.14,1.0,590.7558198002691,1.14,0.88,0.45794880664514187,0.006403723616303542,289.02011781744875,0.7090535900565507,272.65209024291346,0.00617704810647442,0.88
2011-03-26 00:00:00,273.125,0.471352752,0.9925,0.57,0.0,0.0,306.395,305.71,1.14,1.14,1.0,590.7558198002691,1.14,0.88,0.45938401599288164,0.006374796966430999,288.88994447602704,0.7067912070214992,272.3485877587611,0.006023772443556479,0.88
2011-03-26 01:00:00,273.05499999999995,0.478176115,0.9925,0.45,0.0,0.0,304.445,304.31,1.135,1.135,1.0,590.7558198002691,1.135,0.88,0.46119442619304396,0.006338119551052968,288.7308527469545,0.7060210626198347,272.0362455318437,0.00586965716508837,0.88
2011-03-26 02:00:00,273.195,0.436978453,0.9795,0.5,26.33,24.815,304.185,302.975,1.135,1.135,0.942461071,590.7558198002691,1.135,0.88,0.457717429409537,0.006324437991629444,288.8349175550251,0.7060350117661419,271.7373994742349,0.005725572513305665,0.88
2011-03-26 03:00:00,274.15999999999997,0.567317556,0.7932,3.815,69.015,67.825,302.47,302.82,1.13,1.13,0.982757372,590.7558198002691,1.13,0.88,0.4348090390134915,0.005491844429527291,287.7367339157773,0.7060150670956603,271.7026380419277,0.00570902368842781,0.88
2011-03-26 04:00:00,275.10499999999996,0.933564773,0.7572,3.92,181.93,149.1,295.84,308.81,1.125,1.125,0.819545979,590.7558198002691,1.125,0.88,0.41122410074970334,0.0056105386711086894,288.96036986706974,0.705994879190088,273.03640382629294,0.0063762299285198025,0.88
2011-03-26 05:00:00,275.9,0.582998416,0.77675,3.3,311.615,237.165,312.89,312.765,1.12,1.12,0.761083388,590.7558198002691,1.12,0.88,0.39045855357464476,0.006090911070306216,290.9235378819076,0.7059717437753456,273.15,0.006436214420643204,0.88
2011-03-26 06:00:00,275.88,0.457319798,0.7944,2.975,366.765,278.08,321.305,314.145,1.12,1.12,0.758196665,590.7558198002691,1.12,0.88,0.39099161999767484,0.006220469150566626,291.2217758866454,0.7059624481216974,273.15,0.006436214420643204,0.88
2011-03-26 07:00:00,275.85999999999996,0.531733076,0.803,4.84,359.235,276.675,317.29,313.67,1.12,1.12,0.770178296,590.7558198002691,1.12,0.88,0.39152412902747813,0.0062788810871448044,291.34541021720247,0.7059579603543966,273.15,0.006436214420643204,0.88
2011-03-26 08:00:00,276.63,0.733756111,0.7408,6.845,837.045,565.95,304.785,316.02,1.12,1.12,0.676128524,590.7558198002691,1.12,0.88,0.370615161635402,0.006117263695067576,291.70705807218263,0.7059847715071934,273.15,0.006436214420643204,0.88
2011-03-26 09:00:00,277.59999999999997,0.913764146,0.67785,5.975,1150.8,746.305,267.86,319.575,1.13,1.13,0.648509732,590.7558198002691,1.13,0.88,0.34304969655354917,0.005992696129806265,292.3571422404564,0.7059818865505402,273.15,0.006436214420643204,0.88
2011-03-26 10:00:00,277.52,1.512108692,0.68865,4.6,704.09,484.52,298.625,318.2,1.135,1.135,0.688150663,590.7558198002691,1.135,0.88,0.34537628756833144,0.006054135123691998,292.4288792960907,0.7060104344412884,273.15,0.006436214420643204,0.88
2011-03-26 11:00:00,277.28999999999996,1.453129089,0.84805,4.195,488.44,339.235,305.355,318.545,1.145,1.145,0.694527475,590.7558198002691,1.145,0.88,0.35201142669179447,0.007336101052579091,295.3410016193967,0.7060104344412884,273.15,0.006436214420643204,0.88
2011-03-26 12:00:00,274.75,2.464871926,0.981,3.36,73.065,54.365,316.285,311.54,1.15,1.15,0.744063505,590.7558198002691,1.15,0.88,0.4202212572700116,0.007086360546698235,292.23508211737067,0.7060104344412884,273.15,0.006436214420643204,0.88
2011-03-26 13:00:00,273.91499999999996,2.77247392,0.988,3.245,17.045,13.35,311.36,309.065,1.15,1.15,0.783220886,590.7558198002691,1.15,0.88,0.4407353771435853,0.006720751570846042,290.5171928315058,0.7060104344412884,273.0927513650291,0.006405920331743097,0.88
2011-03-26 14:00:00,273.14,2.27305526,0.9915,0.58,0.36,0.22,307.525,307.425,1.135,1.135,0.611111111,590.7558198002691,1.135,0.88,0.4589950335931362,0.006376250601224815,288.90827498301053,0.7060104344412884,272.72974836450175,0.006216833784971689,0.88
2011-03-26 15:00:00,273.16999999999996,1.677156826,0.992,1.267291667,0.0,0.0,307.385,307.385,1.13,1.13,1.0,590.7558198002691,1.13,0.88,0.45829564510135185,0.006393527479640726,288.9802833995175,0.7048501791187728,272.7208765077396,0.006212276791358961,0.88
2011-03-26 16:00:00,273.34499999999997,1.252846654,0.9915,0.696956522,0.0,0.0,307.37,307.37,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.45423217297091567,0.006472001765051955,289.34540314760136,0.7022461031510064,272.71754933822115,0.006210568588651942,0.88
2011-03-26 17:00:00,273.33,1.0291176,0.903,1.022142857,0.0,0.0,307.33,294.93,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.4545819334279327,0.005887908872033604,287.89360172665147,0.713745867803984,269.9152695845747,0.0049145841750286865,0.88
2011-03-26 18:00:00,273.265,0.833222717,0.9315,0.86225,0.0,0.0,304.215,288.09,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.45609438733210567,0.006045158240296195,288.216626287172,0.7032242797588207,268.33650705429784,0.004298154406639335,0.88
2011-03-26 19:00:00,274.55499999999995,0.507464782,0.856,0.901904762,0.0,0.0,305.215,303.2,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.4250926251103739,0.006097478692021498,289.61532588506316,0.6993585785053932,271.7878358924404,0.0057496614275661245,0.88
2011-03-26 20:00:00,274.41999999999996,0.52631506,0.9295,1.172857143,0.0,0.0,307.43,305.385,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.42843607256081534,0.0065571118832161894,290.6117118270274,0.6963770431026971,272.2761755054674,0.005987718322769797,0.88
2011-03-26 21:00:00,273.27,0.434563151,0.9865,1.26,0.04,0.0,307.295,302.685,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.4559782276432672,0.006404415808306457,289.1054243255257,0.6980616347994616,271.67235108117956,0.005694640559146773,0.88
2011-03-26 22:00:00,273.125,0.387472169,0.989,1.453333333,0.0,0.0,307.065,303.535,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.45938401599288164,0.006352316574106053,288.83464053553377,0.7038445726533232,271.8628781293921,0.005785673247301023,0.88
2011-03-26 23:00:00,273.29499999999996,0.35322576,0.9815,1.479130435,0.0,0.0,307.135,304.845,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.45539697217990943,0.0063835273375968445,289.0786378486661,0.7069833882072769,272.1557318604809,0.0059281844973123774,0.88
2011-03-27 00:00:00,273.28,0.317746966,0.955,1.533809524,0.0,0.0,307.1,305.04,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.4557458168856397,0.006204417543876555,288.6232767073505,0.7107046735298949,272.19924384374553,0.005949629439561978,0.88
2011-03-27 01:00:00,273.61499999999995,0.322346712,0.9085,1.548095238,0.0,0.0,306.5,299.51,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.44788921748577354,0.006047380925115113,288.5666766765916,0.7127912341157333,270.9571078881012,0.005364426003265593,0.88
2011-03-27 02:00:00,273.66499999999996,0.294574662,0.883,1.543571429,3.17,3.17,305.02,298.8,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.44670471056643224,0.005898946496767779,288.2507123137758,0.7139942436840423,270.79638637659554,0.005292668174268518,0.88
2011-03-27 03:00:00,274.835,0.382438485,0.80495,1.9946,25.115,25.115,307.225,301.18,1.12,1.12,1.0,590.7558198002691,1.12,0.88,0.4180822167777759,0.005850181914016724,289.28331393643225,0.7141011964580494,271.3340195939392,0.005536197935297539,0.88
2011-03-27 04:00:00,276.03,0.629332008,0.7677,4.5,333.855,309.5,308.715,312.08,1.12,1.12,0.927049168,590.7558198002691,1.12,0.88,0.38697999626748086,0.006075768021916827,291.0143956456929,0.7140874984414479,273.15,0.006436214420643204,0.88
2011-03-27 05:00:00,277.10999999999996,0.393009221,0.70105,3.245,881.06,588.47,285.155,317.93,1.125,1.125,0.667911379,590.7558198002691,1.125,0.88,0.3571488989473554,0.005988221406630732,291.8634369023938,0.7140874984414479,273.15,0.006436214420643204,0.88
2011-03-27 06:00:00,277.71,0.308287111,0.7282,3.15,672.955,471.96,301.455,321.225,1.135,1.135,0.701324754,590.7558198002691,1.135,0.88,0.3398347504718902,0.006487614174506633,293.6776268833908,0.7140874984414479,273.15,0.006436214420643204,0.88
2011-03-27 07:00:00,276.9,0.358450376,0.7844,2.47,666.19,473.895,321.265,319.095,1.14,1.14,0.711351116,590.7558198002691,1.14,0.88,0.3630819374317644,0.006601847127526988,293.1604867371652,0.7140874984414479,273.15,0.006436214420643204,0.88
2011-03-27 08:00:00,277.46999999999997,0.311621667,0.7715,2.47,680.11,466.26,328.275,319.43,1.14,1.14,0.68556557,590.7558198002691,1.14,0.88,0.34682548675075836,0.0067587557174646155,294.10527159395224,0.7140874984414479,273.15,0.006436214420643204,0.88
2011-03-27 09:00:00,280.03499999999997,0.388069962,0.6935,1.58,866.68,579.27,314.56,323.955,1.155,1.155,0.668378179,590.7558198002691,1.155,0.88,0.2673964144364905,0.007259468292733335,297.849868275472,0.7140874984414479,273.15,0.006436214420643204,0.88
2011-03-27 10:00:00,275.46,1.019338376,0.9005,1.36,171.28,124.82,314.015,315.43,1.155,1.155,0.728748248,590.7558198002691,1.155,0.88,0.40205812400320723,0.006843612935303197,292.33723113082766,0.7140935863839473,273.15,0.006436214420643204,0.88
2011-03-27 11:00:00,275.28999999999996,1.554887643,0.882,0.54,143.87,112.505,313.82,310.96,1.165,1.165,0.781990686,590.7558198002691,1.165,0.88,0.40646872417007557,0.006622210177842595,291.6270248846927,0.7140935863839473,273.15,0.006436214420643204,0.88
2011-03-27 12:00:00,275.525,1.87044756,0.848,0.16,155.26,122.415,311.36,311.105,1.15,1.15,0.78845163,590.7558198002691,1.15,0.88,0.400361318670026,0.006474550601572636,291.495858273441,0.7140935863839473,273.15,0.006436214420643204,0.88
2011-03-27 13:00:00,275.15999999999997,1.86897217,0.918,0.32,90.555,71.39,306.15,311.165,1.16,1.16,0.788360665,590.7558198002691,1.16,0.88,0.4098151486702211,0.006828796220965665,292.0060524660123,0.7140935863839473,273.15,0.006436214420643204,0.88
2011-03-27 14:00:00,274.0,1.532305495,0.965,0.135,1.625,1.625,306.675,308.505,1.16,1.16,1.0,590.7558198002691,1.16,0.88,0.43868791698002213,0.006604692157485061,290.31561753133343,0.7140935863839473,272.96896190067537,0.006340858504071017,0.88
2011-03-27 15:00:00,273.905,1.130600151,0.967,0.71,0.09,0.0,308.72,308.295,1.155,1.155,1.0,590.7558198002691,1.155,0.88,0.4409756555808494,0.00657315380641357,290.1447198200259,0.7142701094143885,272.922497402213,0.006316593227213983,0.88
2011-03-27 16:00:00,274.28999999999996,0.844565395,0.9215,0.655,0.0,0.0,293.69,306.36,1.155,1.155,1.0,590.7558198002691,1.155,0.88,0.43163341061539134,0.006440163032642555,290.19657992468086,0.7128146179581544,272.4932392334117,0.006096387263691439,0.88
2011-03-27 17:00:00,274.67999999999995,0.693745806,0.8275,1.215,0.0,0.0,280.965,303.595,1.15,1.15,1.0,590.7558198002691,1.15,0.88,0.42197568219372505,0.00594759807647988,289.37005987241326,0.6964862694447181,271.8763119703757,0.005792141621743978,0.88
2011-03-27 18:00:00,275.21999999999997,0.561689709,0.7843,1.26,0.0,0.0,266.63,300.8,1.15,1.15,1.0,590.7558198002691,1.15,0.88,0.4082734751793027,0.005859297623914184,289.6850219273868,0.7006346541226282,271.24839326808035,0.005496740871634526,0.88
2011-03-27 19:00:00,274.685,0.363976018,0.831,2.255,0.0,0.0,261.615,298.495,1.15,1.15,1.0,590.7558198002691,1.15,0.88,0.4218505793851049,0.00597489715405056,289.4420789672322,0.6977981781144168,270.7272560790008,0.005262073324359353,0.88
2011-03-27 20:00:00,274.42499999999995,0.377496265,0.8545,5.72,0.0,0.0,252.26,301.255,1.15,1.15,1.0,590.7558198002691,1.15,0.88,0.4283126624889516,0.006030195594988702,289.3219550098319,0.6968327853052554,271.3509099513691,0.005544011511657534,0.88
2011-03-27 21:00:00,274.72499999999997,0.311687768,0.76835,4.725,0.0,0.0,249.17,300.355,1.15,1.15,1.0,590.7558198002691,1.15,0.88,0.4208485763044414,0.0055403178470166715,288.41307290006716,0.6974234182302858,271.1480171404749,0.005450813406872899,0.88
2011-03-27 22:00:00,275.02,0.277912048,0.72265,3.21,0.0,0.0,236.98,297.37,1.15,1.15,1.0,590.7558198002691,1.15,0.88,0.41339360590046254,0.005322082019298828,288.1672877260236,0.7036295961617075,270.47180827387064,0.005150413473142477,0.88
2011-03-27 23:00:00,274.445,0.25334902,0.75405,1.59,0.0,0.0,238.17,294.14,1.155,1.155,1.0,590.7558198002691,1.155,0.88,0.4278186987251959,0.0053289781674226355,287.617010036475,0.7007564977476538,269.7343388673892,0.004840063739750935,0.88
2011-03-28 00:00:00,273.78499999999997,0.227902072,0.81545,1.305,0.0,0.0,238.35,291.24,1.16,1.16,1.0,590.7558198002691,1.16,0.88,0.44384919336660517,0.005495152210047031,287.3751283297073,0.6997236550397413,269.0670219406159,0.00457403479910001,0.88
2011-03-28 01:00:00,273.29999999999995,0.231201212,0.838,1.54,0.0,0.0,237.29,290.47,1.155,1.155,1.0,590.7558198002691,1.155,0.88,0.45528062962766885,0.005452202974529491,286.7911557144859,0.697692531713297,268.889000948871,0.004505355934657062,0.88
2011-03-28 02:00:00,273.91999999999996,0.211281878,0.821,5.435,26.0,20.305,236.565,296.455,1.15,1.15,0.780961538,590.7558198002691,1.15,0.88,0.44061519068279964,0.005586770531542548,287.7337423323167,0.6960846314863496,270.2635090348544,0.0050609663388359,0.88
2011-03-28 03:00:00,274.4,0.274301669,0.78465,7.645,121.265,86.79,238.25,301.235,1.15,1.15,0.715705274,590.7558198002691,1.15,0.88,0.42892938962208016,0.005527319722709221,288.06066194541836,0.6959134423659328,271.346406164449,0.0055419270520179606,0.88
2011-03-28 04:00:00,275.06,0.451384542,0.74885,7.145,292.35,202.04,253.87,306.135,1.15,1.15,0.691089448,590.7558198002691,1.15,0.88,0.41237386522388275,0.005530840816044278,288.7200796425252,0.6959174069934244,272.44319364015496,0.0060711747364973825,0.88
2011-03-28 05:00:00,275.645,0.281883465,0.758,7.45,495.26,337.95,283.28,313.065,1.155,1.155,0.682368857,590.7558198002691,1.155,0.88,0.3972135496127735,0.0058370679218070305,290.049164132846,0.6958761770754409,273.15,0.006436214420643204,0.88
2011-03-28 06:00:00,276.075,0.221117049,0.76735,7.275,602.03,410.035,296.675,314.68,1.15,1.15,0.681087321,590.7558198002691,1.15,0.88,0.3857703594979289,0.006092418954466722,291.09956923809574,0.6958355453984109,273.15,0.006436214420643204,0.88
2011-03-28 07:00:00,276.2,0.257096345,0.7907,4.49,524.64,371.095,317.365,314.935,1.15,1.15,0.707332647,590.7558198002691,1.15,0.88,0.3823952844379288,0.006333693746642537,291.81450067892314,0.6958341023064636,273.15,0.006436214420643204,0.88
2011-03-28 08:00:00,277.025,0.354775775,0.70005,4.04,620.55,427.185,316.6,316.56,1.15,1.15,0.688397389,590.7558198002691,1.15,0.88,0.35955820414585166,0.0059440200740109445,291.6713222329846,0.6958356354771276,273.15,0.006436214420643204,0.88
2011-03-28 09:00:00,277.645,0.441810812,0.6997,3.075,473.545,328.165,309.86,317.56,1.15,1.15,0.692996442,590.7558198002691,1.15,0.88,0.34173671886629287,0.006205397110943044,292.92255968945284,0.6958356354771276,273.15,0.006436214420643204,0.88
2011-03-28 10:00:00,277.4,0.731114229,0.64835,4.915,651.915,450.945,298.175,317.27,1.155,1.155,0.691723614,590.7558198002691,1.155,0.88,0.34884802826092143,0.0056520691111094775,291.3250399887932,0.6958356354771276,273.15,0.006436214420643204,0.88
2011-03-28 11:00:00,278.205,0.702597214,0.73075,3.265,446.535,319.95,258.48,316.715,1.16,1.16,0.716517182,590.7558198002691,1.16,0.88,0.32513730147313125,0.00673941047172893,294.78072449406363,0.6958356354771276,273.15,0.006436214420643204,0.88
2011-03-28 12:00:00,276.67499999999995,1.023462417,0.91,1.28,83.17,62.975,286.565,314.85,1.16,1.16,0.757184081,590.7558198002691,1.16,0.88,0.3693669898263357,0.007538370688145375,295.23212036324753,0.6958356354771276,273.15,0.006436214420643204,0.88
2011-03-28 13:00:00,275.705,1.08963542,0.954,1.55,48.99,35.335,312.61,311.725,1.165,1.165,0.721269647,590.7558198002691,1.165,0.88,0.39563223707923567,0.007377826481620061,293.887165254888,0.6958418724503687,273.15,0.006436214420643204,0.88
2011-03-28 14:00:00,275.465,0.913805183,0.9605,2.02,1.95,1.1,315.53,311.57,1.165,1.165,0.564102564,590.7558198002691,1.165,0.88,0.40192780536685874,0.007302202997441593,293.46631007910884,0.6958418724503687,273.15,0.006436214420643204,0.88
2011-03-28 15:00:00,274.96,0.696886571,0.985,1.485,0.065,0.0,315.62,310.975,1.17,1.17,1.0,590.7558198002691,1.17,0.88,0.41491921707946244,0.007223120701227723,292.77669759776825,0.6958630149209679,273.15,0.006436214420643204,0.88
2011-03-28 16:00:00,274.42499999999995,0.551527256,0.988,0.33,0.26,0.0,310.665,309.495,1.17,1.17,1.0,590.7558198002691,1.17,0.88,0.4283126624889516,0.00697230339128009,291.63600316412476,0.6984240112076526,273.15,0.006436214420643204,0.88
2011-03-28 17:00:00,274.38,0.454448938,0.989,0.605,0.285,0.02,311.07,309.315,1.17,1.17,0.070175439,590.7558198002691,1.17,0.88,0.42942218992133524,0.006956810997759126,291.5537729555659,0.70715112349443,273.14796021107395,0.006435132794204518,0.88
2011-03-28 18:00:00,274.445,0.365583668,0.989,0.8,0.16,0.105,311.33,309.585,1.17,1.17,0.65625,590.7558198002691,1.17,0.88,0.4278186987251959,0.006989403100034462,291.6976169300619,0.722496789760371,273.15,0.006436214420643204,0.88
2011-03-28 19:00:00,274.32,0.516680857,0.99,0.99,0.055,0.045,305.625,309.62,1.17,1.17,0.818181818,590.7558198002691,1.17,0.88,0.4308974955735018,0.006933849491686724,291.43846799331897,0.7365266704220469,273.15,0.006436214420643204,0.88
2011-03-28 20:00:00,274.46999999999997,0.583922336,0.9115,2.0,0.0,0.0,293.495,308.175,1.165,1.165,1.0,590.7558198002691,1.165,0.88,0.427200515573138,0.006453285910409037,290.4058715460078,0.734363281463417,272.89593560166475,0.00630275980836832,0.88
2011-03-28 21:00:00,273.755,0.482127815,0.979,1.47,0.0,0.0,302.08,307.73,1.17,1.17,1.0,590.7558198002691,1.17,0.88,0.4445647577097694,0.0065829911272376595,290.0214112042794,0.7218156384709812,272.7973678194432,0.0062516664056645205,0.88
2011-03-28 22:00:00,273.39,0.429882538,0.9565,1.49,0.0,0.0,284.86,304.33,1.17,1.17,1.0,590.7558198002691,1.17,0.88,0.45318123958525786,0.00626394983633652,288.8779736141002,0.7105609843446228,272.040715144101,0.00587183697836605,0.88
2011-03-28 23:00:00,273.91499999999996,0.391887723,0.8975,1.505,0.0,0.0,288.55,304.18,1.17,1.17,1.0,590.7558198002691,1.17,0.88,0.4407353771435853,0.00610513616886065,289.00407856203435,0.7044108698931578,272.0071876807178,0.00585550372552228,0.88
2011-03-29 00:00:00,273.96,0.352525634,0.9315,1.195,0.09,0.09,303.43,306.54,1.17,1.17,1.0,590.7558198002691,1.17,0.88,0.43965256410613174,0.0063570340308159055,289.66767002721787,0.703147409430153,272.5332558640863,0.006116615864774138,0.88
2011-03-29 01:00:00,273.66499999999996,0.357628841,0.922,0.84,0.0,0.0,304.13,305.005,1.17,1.17,1.0,590.7558198002691,1.17,0.88,0.44670471056643224,0.006159488867519697,288.89166299628306,0.7025665459693956,272.1914355370641,0.00594577590934648,0.88
2011-03-29 02:00:00,273.79499999999996,0.326817029,0.937,1.175,7.58,7.58,306.09,305.98,1.165,1.165,1.0,590.7558198002691,1.165,0.88,0.44361042172024245,0.0063188182811776145,289.4113915899003,0.7030160316324482,272.40870173688694,0.006053853347940096,0.88
2011-03-29 03:00:00,273.91999999999996,0.424297897,0.944,0.93,44.065,44.065,305.725,308.355,1.16,1.16,1.0,590.7558198002691,1.16,0.88,0.44061519068279964,0.006423765385841858,289.79234150428715,0.7031438186140462,272.9357753947796,0.0063235187832504135,0.88
2011-03-29 04:00:00,274.83,0.698214898,0.8945,1.5,111.915,111.915,310.775,310.7,1.15,1.15,1.0,590.7558198002691,1.15,0.88,0.41820830651141566,0.006498680732214227,290.87144720850057,0.7031534253629775,273.15,0.006436214420643204,0.88
2011-03-29 05:00:00,275.255,0.436025643,0.8295,3.4,244.84,220.14,314.215,312.015,1.14,1.14,0.899117791,590.7558198002691,1.14,0.88,0.40737192646357856,0.006212485739437696,290.58694265063235,0.7031918549839035,273.15,0.006436214420643204,0.88
2011-03-29 06:00:00,276.07,0.342030361,0.7565,3.185,431.87,338.9,311.935,313.825,1.155,1.155,0.784726885,590.7558198002691,1.155,0.88,0.3859049041962826,0.006004144720912938,290.8780261596429,0.7032297802387228,273.15,0.006436214420643204,0.88
2011-03-29 07:00:00,276.86499999999995,0.397684195,0.74455,4.645,858.9,608.575,295.42,317.465,1.15,1.15,0.708551636,590.7558198002691,1.15,0.88,0.3640644689280125,0.00625101467992265,292.2663627331119,0.7032313604466849,273.15,0.006436214420643204,0.88
2011-03-29 08:00:00,276.95,0.548777614,0.76125,4.95,972.435,630.655,310.395,319.255,1.16,1.16,0.648531778,590.7558198002691,1.16,0.88,0.36167520282174476,0.006429615192066759,292.787719077544,0.7032300313343206,273.15,0.006436214420643204,0.88
2011-03-29 09:00:00,277.67499999999995,0.683405971,0.67515,4.725,785.96,500.875,291.495,320.055,1.17,1.17,0.637277979,590.7558198002691,1.17,0.88,0.34085968791879456,0.006000264557748503,292.4495769838169,0.7032300313343206,273.15,0.006436214420643204,0.88
2011-03-29 10:00:00,278.565,0.712472679,0.6676,3.595,899.47,596.475,303.435,321.34,1.175,1.175,0.663140516,590.7558198002691,1.175,0.88,0.31420785641175236,0.006313270783728457,294.09249107381436,0.7032300313343206,273.15,0.006436214420643204,0.88
2011-03-29 11:00:00,276.445,1.327569935,0.924,3.72,228.33,160.28,317.305,316.505,1.19,1.19,0.701966452,590.7558198002691,1.19,0.88,0.3757158161809142,0.007530955808375739,294.98828955019826,0.7032300313343206,273.15,0.006436214420643204,0.88
2011-03-29 12:00:00,274.65,1.890218902,0.963,2.08,158.525,113.175,316.96,311.815,1.185,1.185,0.713925248,590.7558198002691,1.185,0.88,0.42272561123986824,0.006906610431105349,291.695822376717,0.7032300313343206,273.15,0.006436214420643204,0.88
2011-03-29 13:00:00,273.84999999999997,2.073538604,0.978,0.51,11.65,11.24,309.59,309.005,1.18,1.18,0.964806867,590.7558198002691,1.18,0.88,0.44229493783351487,0.00662157101888743,290.209617878103,0.7032244162151081,273.0794962584255,0.006398924705577512,0.88
2011-03-29 14:00:00,273.25,1.700022423,0.9855,1.449444444,1.135,1.135,307.61,307.61,1.17,1.17,1.0,590.7558198002691,1.17,0.88,0.4564426837342099,0.006388642018077123,289.0469548005295,0.7032244162151081,272.7707694440533,0.0062379437067084705,0.88
2011-03-29 15:00:00,273.245,1.254348832,0.9885,1.267291667,0.0,0.0,307.43,307.43,1.165,1.165,1.0,590.7558198002691,1.165,0.88,0.4565587216732885,0.006405764314920194,289.0841516625844,0.702907754327222,272.7308572857223,0.006217403591909019,0.88
2011-03-29 16:00:00,273.32,0.937006435,0.989,0.696956522,0.0,0.0,307.375,307.375,1.155,1.155,1.0,590.7558198002691,1.155,0.88,0.454814954287902,0.006443985225183835,289.25191884751564,0.7011985585547447,272.71865840825785,0.00621113794896115,0.88
2011-03-29 17:00:00,273.62,0.769679043,0.9865,1.022142857,0.0,0.0,307.38,307.38,1.165,1.165,1.0,590.7558198002691,1.165,0.88,0.4477709064735178,0.006568960472744993,289.8541936801765,0.6969534663805789,272.71976746476383,0.0062117073498627945,0.88
2011-03-29 18:00:00,273.825,0.623168881,0.9855,0.86225,0.0,0.0,307.23,307.475,1.16,1.16,1.0,590.7558198002691,1.16,0.88,0.4428933552749431,0.0066603094294663085,290.28022823190065,0.6910123999162348,272.7408369680645,0.006222533682247119,0.88
2011-03-29 19:00:00,273.905,0.512093451,0.9835,0.901904762,0.0,0.0,307.14,307.435,1.16,1.16,1.0,590.7558198002691,1.16,0.88,0.4409756555808494,0.006685312066812561,290.42029802163654,0.6974520446941362,272.73196619341644,0.00621797343946097,0.88
2011-03-29 20:00:00,273.84999999999997,0.531115667,0.965,1.172857143,0.0,0.0,307.595,306.03,1.16,1.16,1.0,590.7558198002691,1.16,0.88,0.44229493783351487,0.006533554226202833,289.9933259382574,0.709441898914435,272.41982958881056,0.006059436686456814,0.88
2011-03-29 21:00:00,273.73999999999995,0.438526873,0.9825,1.26,0.0,0.0,307.545,307.61,1.16,1.16,1.0,590.7558198002691,1.16,0.88,0.44492211807312104,0.00659936492812052,290.0469038068525,0.7360251062541942,272.7707694440533,0.0062379437067084705,0.88
2011-03-29 22:00:00,273.35999999999996,0.391006366,0.9895,0.395,0.0,0.0,307.485,307.615,1.165,1.165,1.0,590.7558198002691,1.165,0.88,0.453882137321886,0.006465978079257975,289.3453417685478,0.749554058902946,272.7718778650524,0.006238515017733233,0.88
2011-03-29 23:00:00,273.215,0.35644759,0.991,1.479130435,0.0,0.0,307.4,307.4,1.155,1.155,1.0,590.7558198002691,1.155,0.88,0.45725431081722206,0.006407991752689013,289.06012332127204,0.7566942057315678,272.724203555489,0.006213985359434466,0.88
2011-03-30 00:00:00,273.11499999999995,0.320645188,0.992,1.533809524,0.0,0.0,307.335,307.335,1.145,1.145,1.0,590.7558198002691,1.145,0.88,0.4596431339283442,0.006366336690522815,288.8592950518553,0.7607939345307122,272.7097854690735,0.006206584202907126,0.88
2011-03-30 01:00:00,273.155,0.325286889,0.992,1.548095238,0.0,0.0,307.365,306.95,1.14,1.14,1.0,590.7558198002691,1.14,0.88,0.4586422108712032,0.006386564133468508,288.94840026903256,0.7623935982802986,272.62433911122014,0.006162887031373891,0.88
2011-03-30 02:00:00,273.09999999999997,0.297261526,0.9925,1.543571429,2.51,2.51,307.195,306.875,1.14,1.14,1.0,590.7558198002691,1.14,0.88,0.46003150559620637,0.006361675760556831,288.8330736041204,0.7621009605558959,272.6076843635513,0.006154402514664817,0.88
2011-03-30 03:00:00,273.47999999999996,0.385926769,0.99,1.9946,16.885,16.885,307.295,308.61,1.13,1.13,1.0,590.7558198002691,1.13,0.88,0.45107191931770846,0.006525769026044764,289.61036099155183,0.7620624254018084,272.9921852549002,0.006353018287582971,0.88
