date,sample,cal day,time (UT),total time,u,wd,umax,sin,sout,lin,lout,net rad,t,rh_i,rh,tw,p,h,zu,zt,rho,q,teq,ts,qs,zq
2008-05-23,15720.5,143.97916666666666,12.25,144.49,2.589166666666667,197.65479166666668,2.9343749999999997,316.566875,210.15937499999998,253.02291666666667,310.59083333333336,46.71666666666667,276.97479166666665,62.51708333333334,0.6254083333333333,0.9791666666666666,772.0166666666668,-3.1479166666666667,3.5,3.5,0.5829934578124951,0.003909041324612645,286.6251746161777,272.5247371384666,0.0046959655089344006,3.5
2008-05-24,15768.5,144.97916666666666,12.25,145.48979166666666,2.1008333333333336,213.3166666666667,2.549375,187.09270833333335,125.52708333333334,303.32208333333335,314.2325,50.183125,277.60291666666666,75.87166666666667,0.7587166666666666,2.594375,773.3020833333334,-3.1785416666666664,3.5,3.5,0.5696538302640682,0.005109756685534776,290.19322838583736,273.015559237378,0.004865229477177452,3.5
2008-05-25,15816.5,145.97916666666666,12.25,146.48979166666666,2.2089583333333334,195.05875,2.655,215.224375,138.04416666666665,303.6614583333333,316.56416666666667,63.90687500000001,279.0002083333333,75.52374999999999,0.7552374999999999,3.825833333333333,776.0500000000001,-3.0235416666666666,3.5,3.5,0.5290325468077176,0.005538917549917866,292.6262802415368,273.15,0.0048994819910829065,3.5
2008-05-26,15864.5,146.97916666666666,12.25,147.48979166666666,2.4914583333333336,212.8060416666667,3.3945833333333333,188.8529166666667,120.86854166666666,289.87895833333334,315.73104166666667,41.26625,280.5641666666666,69.29229166666667,0.6929229166666667,4.763125,778.3479166666666,-3.2758333333333334,3.5,3.5,0.4799596395694156,0.005650244659440594,294.44167392640855,273.15,0.004885004539227051,3.5
2008-05-27,15912.5,147.97916666666666,12.25,148.49,3.405,178.90083333333334,4.737291666666667,264.9770833333333,156.36125,282.318125,316.5420833333333,73.79062499999999,283.66625,50.95249999999999,0.509525,5.821458333333333,777.8000000000001,-3.338125,3.5,3.5,0.3595617160555531,0.005061298992126922,296.0667679984483,273.15,0.0048884480771402465,3.5
2008-05-28,15960.5,148.97916666666666,12.25,149.49,5.14375,160.78416666666666,6.873125000000001,293.19708333333335,153.98041666666668,296.16541666666666,316.80125,118.31979166666667,284.64,45.98916666666667,0.45989166666666664,6.233750000000001,777.6999999999999,-3.4737500000000003,3.5,3.5,0.320850792789791,0.004839821301966785,296.4897132016851,273.15,0.004889075421386266,3.5
2008-05-29,16008.5,149.97916666666666,12.25,150.49,5.567291666666667,160.38770833333334,7.867291666666667,153.47583333333333,69.06750000000001,313.5204166666667,318.474375,79.08770833333334,283.4633333333333,54.48979166666666,0.5448979166666666,5.978333333333333,775.2708333333334,-3.575625,3.5,3.5,0.3667894218538447,0.005404619815099042,296.7032832396655,273.15,0.004904401481667159,3.5
2008-05-30,16056.5,150.97916666666666,12.25,151.48979166666666,2.1593750000000003,196.93145833333332,2.82875,89.02541666666667,37.366875,315.5679166666667,316.3066666666667,50.61270833333333,277.3789583333333,83.61708333333333,0.8361708333333334,2.9745833333333334,774.2770833333334,-3.6372916666666666,3.5,3.5,0.5789688939205977,0.005550528196904839,291.0543864805846,273.15,0.004910688011877016,3.5
2008-05-31,16104.5,151.97916666666666,12.25,152.48979166666666,2.249375,184.92895833333333,2.7860416666666663,246.03020833333335,103.10895833333332,288.36854166666666,315.7760416666667,114.89645833333333,279.26354166666664,73.25354166666666,0.7325354166666668,3.8956250000000003,776.5458333333332,-3.672083333333333,3.5,3.5,0.5210341472311165,0.005480050043749282,292.74155828903287,273.15,0.004896349795752364,3.5
2008-06-01,16152.5,152.97916666666666,12.25,153.48979166666666,3.4675,185.8189583333333,3.842708333333333,241.51479166666664,97.07895833333333,271.10333333333335,315.08020833333336,99.73770833333333,280.9397916666666,61.528333333333336,0.6152833333333333,4.4525,778.6666666666666,-3.705208333333333,3.5,3.5,0.4656244918733567,0.005170436402452021,293.63745970538366,273.15,0.004883004140331564,3.5
2008-06-02,16200.5,153.97916666666666,12.25,154.49,2.5660416666666666,172.44062499999998,3.349375,218.85895833333333,76.168125,305.583125,316.17520833333333,131.69541666666666,281.35875,64.92958333333333,0.6492958333333333,5.091875,776.3166666666666,-3.732708333333333,3.5,3.5,0.44940894603448306,0.005562631985578457,295.01217344430194,273.15,0.004897791218527789,3.5
2008-06-03,16248.5,154.97916666666666,12.25,155.49,2.7002083333333338,180.408125,3.0785416666666667,288.88124999999997,92.45645833333333,298.95520833333336,316.4191666666667,178.84354166666665,280.0052083333333,71.16208333333333,0.7116208333333334,4.329583333333333,774.3375,-3.6508333333333334,3.5,3.5,0.49187015418315666,0.005463848321508702,293.4372486714659,273.15,0.004910303382173713,3.5
2008-06-04,16296.5,155.97916666666666,12.25,156.49,2.0570833333333334,193.3552083333333,2.49375,113.60229166666666,43.177083333333336,328.92333333333335,316.6539583333333,82.61833333333334,278.4504166666666,82.84875,0.8284875,3.909166666666667,773.2770833333334,-3.8835416666666664,3.5,3.5,0.5443497323726801,0.0059046181126692346,292.9792427404361,273.15,0.004917038429237362,3.5
2008-06-05,16344.5,156.97916666666666,12.25,157.48979166666666,2.0695833333333336,185.51416666666668,2.3874999999999997,97.74458333333332,36.82083333333333,332.8102083333333,316.69979166666667,76.99125,278.383125,84.21875,0.8421875,3.9727083333333333,771.43125,-3.89125,3.5,3.5,0.5454848764627468,0.006007774839471851,293.1657726117972,273.15,0.004928802124342488,3.5
2008-06-06,16392.5,157.97916666666666,12.25,158.48979166666666,2.066666666666667,180.81729166666665,2.3052083333333333,202.01416666666668,69.77354166666667,325.350625,317.99625,139.331875,278.68312499999996,81.443125,0.81443125,4.01,771.4854166666668,-3.690208333333333,3.5,3.5,0.5336057727067528,0.0059206665774163255,293.24660731023965,273.15,0.004928457023279359,3.5
2008-06-07,16440.5,158.97916666666666,12.25,159.49,1.4377083333333334,188.283125,1.8604166666666666,172.00520833333334,64.53208333333333,324.19187500000004,319.48020833333334,112.14541666666666,278.3954166666667,84.560625,0.84560625,3.999375,772.9083333333333,-3.903541666666667,3.5,3.5,0.545450881231096,0.006028001187957009,293.22612560608667,273.15,0.004919386476069717,3.5
2008-06-08,16488.5,159.97916666666666,12.25,160.48979166666666,1.9239583333333332,180.57458333333332,2.40125,230.6002083333333,82.17937500000001,316.6091666666667,317.3220833333333,147.35625000000002,278.67041666666665,80.32833333333333,0.8032833333333333,3.8841666666666668,775.4562500000001,-3.437291666666667,3.5,3.5,0.5387949898034684,0.00574825719621731,292.8142008430696,273.15,0.004903227244959523,3.5
2008-06-09,16536.5,160.97916666666666,12.25,161.49,2.2347916666666667,183.09583333333333,2.678125,246.85208333333333,85.79354166666667,305.39687499999997,316.7870833333333,149.401875,279.3270833333333,77.30354166666667,0.7730354166666666,4.252291666666666,779.3312500000001,-1.8941666666666668,3.5,3.5,0.5220629992392714,0.00574451805882643,293.45260005997784,273.15,0.004878853266588868,3.5
2008-06-10,16584.5,161.97916666666666,12.25,162.48979166666666,2.994375,182.26999999999998,3.5195833333333333,240.41125,82.01729166666667,268.1010416666667,315.8441666666667,109.89770833333334,280.35416666666663,67.57333333333334,0.6757333333333334,4.4191666666666665,780.6125000000001,-0.639375,3.5,3.5,0.48924226293411294,0.005387774673870972,293.59268977509987,273.15,0.004870832916702817,3.5
2008-06-11,16632.5,162.97916666666666,12.25,163.48958333333334,2.4991666666666665,175.99145833333333,2.9272916666666666,162.32916666666668,58.191875,308.6820833333333,316.28979166666664,96.22979166666666,279.4895833333333,74.27125,0.7427125,4.192083333333334,777.0604166666667,-0.6858333333333334,3.5,3.5,0.5152281432708177,0.005633516483890585,293.3406843823538,273.15,0.004893109245024543,3.5
2008-06-12,16680.5,163.97916666666666,12.25,164.48979166666666,2.5341666666666667,174.01312499999997,3.0227083333333336,200.60083333333333,68.45666666666666,299.2608333333333,316.16375,114.84541666666667,279.191875,69.64,0.6964,3.5239583333333333,772.1625,-0.7225,3.5,3.5,0.518435247361066,0.005151029096359474,291.8668506910564,273.15,0.004924150154026768,3.5
2008-06-13,16728.5,164.97916666666666,12.25,165.48979166666666,2.5677083333333335,134.8575,3.1704166666666667,188.95145833333333,75.88916666666667,287.39854166666663,314.029375,85.88291666666667,275.77729166666666,66.87916666666666,0.6687916666666666,0.30645833333333333,770.5104166666666,-0.7491666666666666,3.5,3.5,0.6195028497491607,0.003946081196393103,285.52865755684087,273.1397773679473,0.004930564980315981,3.5
2008-06-14,16776.5,165.97916666666666,12.25,166.48979166666666,2.0429166666666667,149.08375,2.4877083333333334,132.641875,63.47875,274.90208333333334,310.23562499999997,32.92958333333333,274.24312499999996,64.750625,0.6482833333333333,-1.201875,771.6291666666666,-0.758125,3.5,3.5,0.6618870044942501,0.003425504733417652,282.7257149448743,272.845094334335,0.004810869191874332,3.5
2008-06-15,16824.5,166.97916666666666,12.25,167.49,1.4252083333333332,180.1775,1.8647916666666668,125.91166666666668,66.451875,290.86833333333334,311.2625,38.04770833333333,274.52666666666664,76.691875,0.7679708333333334,-0.161875,770.4270833333334,-0.7635416666666667,3.5,3.5,0.6531997245892814,0.004208418798594402,284.9353328909644,272.5633572525546,0.004720018582367303,3.5
2008-06-16,16872.5,167.97916666666666,12.25,168.48979166666666,1.6241666666666665,226.95916666666668,2.1958333333333333,182.13479166666664,77.30020833333333,317.5941666666667,315.664375,106.284375,276.40166666666664,82.51541666666667,0.8251541666666666,1.9445833333333333,769.8770833333333,-0.7843749999999999,3.5,3.5,0.6010326788265812,0.00512615035407695,289.04870476545585,273.15,0.004938756313249471,3.5
2008-06-17,16920.5,168.97916666666666,12.25,169.48979166666666,1.4477083333333332,176.1654166666667,1.8404166666666668,109.37979166666666,46.79083333333333,322.41833333333335,316.12937500000004,68.75479166666666,276.626875,86.75208333333335,0.8675208333333333,2.48375,772.4666666666667,-0.8029166666666666,3.5,3.5,0.5986222044219532,0.0054786987355217144,290.1363583004087,273.15,0.004922207729871223,3.5
2008-06-18,16968.5,169.97916666666666,12.25,170.48958333333334,2.65875,190.16708333333335,3.048958333333333,293.3170833333333,107.33145833333333,282.2477083333333,316.5129166666667,151.33041666666665,280.7779166666666,64.94916666666667,0.6494916666666667,4.532916666666667,776.8895833333332,-0.8412499999999999,3.5,3.5,0.46813984242556345,0.005302331910663574,293.8032534706435,273.15,0.004894186535646521,3.5
2008-06-19,17016.5,170.97916666666666,12.25,171.48979166666666,3.5727083333333334,186.52520833333335,3.946875,307.7625,99.14395833333333,271.63416666666666,316.32125,163.3525,282.251875,58.07125,0.5807125,5.256666666666667,779.3958333333334,-0.9041666666666667,3.5,3.5,0.4169259856728089,0.005269352905986943,295.1765407504549,273.15,0.0048784391125330255,3.5
2008-06-20,17064.5,171.97916666666666,12.25,172.48979166666666,3.907916666666667,184.42229166666667,4.618541666666666,335.73854166666666,100.301875,260.87791666666664,316.50416666666666,179.24875,283.74812499999996,51.43291666666667,0.5143291666666666,5.96,781.7687500000001,-0.9789583333333334,3.5,3.5,0.3613279741576379,0.005117183301176573,296.28410182768636,273.15,0.004863629326535587,3.5
2008-06-21,17112.5,172.97916666666666,12.25,173.49,4.670416666666667,184.07645833333333,5.236458333333333,332.39354166666664,93.44458333333334,264.755625,316.730625,186.45770833333333,284.0752083333333,56.12479166666666,0.5612479166666667,6.653125,783.7333333333332,-1.0645833333333334,3.5,3.5,0.3503726518201877,0.005708463986863265,298.0481817911631,273.15,0.004851437584000308,3.5
2008-06-22,17160.5,173.97916666666666,12.25,174.48979166666666,4.701458333333333,186.34708333333333,5.453749999999999,318.2191666666667,84.94708333333334,277.941875,316.900625,193.91708333333335,284.595625,56.678333333333335,0.5667833333333333,7.1575,784.4395833333333,-1.1624999999999999,3.5,3.5,0.329729310670903,0.005988313116725364,299.2419820096446,273.15,0.004847067614549049,3.5
2008-06-23,17208.5,174.97916666666666,12.25,175.48979166666666,5.2749999999999995,185.45895833333336,5.8687499999999995,346.61083333333335,91.916875,268.3647916666667,317.026875,205.57104166666667,285.2029166666667,52.170208333333335,0.5217020833333333,7.235,783.5749999999999,-1.269375,3.5,3.5,0.3019034057370207,0.005664084078676609,299.05412385628114,273.15,0.004852417279945572,3.5
2008-06-24,17256.5,175.97916666666666,12.25,176.48979166666666,4.586666666666667,184.819375,5.195,307.4870833333334,81.463125,288.2839583333334,317.54979166666664,196.36520833333336,285.6514583333333,51.66395833333333,0.5166395833333334,7.5597916666666665,782.6979166666666,-1.3672916666666666,3.5,3.5,0.28157250418347207,0.00589423012670148,300.05367117311306,273.15,0.004857853621388905,3.5
2008-06-25,17304.5,176.97916666666666,12.25,177.48958333333334,4.298333333333333,178.81625,5.190833333333333,315.75875,82.49604166666667,277.4035416666666,317.20875,193.02374999999998,287.4620833333333,44.519375,0.44519375,8.297083333333333,782.15625,-1.4468750000000001,3.5,3.5,0.19267553778785776,0.005673108400853035,301.30348621519755,273.15,0.004861217962500817,3.5
2008-06-26,17352.5,177.97916666666666,12.25,178.48979166666666,4.1902083333333335,177.80666666666664,4.906666666666667,287.23312500000003,75.284375,285.71020833333336,317.155625,179.92395833333333,285.040625,54.984791666666666,0.5498479166666667,7.327708333333334,782.0291666666667,-1.5404166666666665,3.5,3.5,0.3039765697206103,0.0058523197393362605,299.3530657668435,273.15,0.004862008164447219,3.5
2008-06-27,17400.5,178.97916666666666,12.25,179.49,3.3049999999999997,185.19083333333333,3.971041666666667,243.7775,69.42854166666667,281.23645833333336,316.6202083333333,138.42,283.80291666666665,55.056041666666665,0.5505604166666667,6.355625,781.34375,-1.616875,3.5,3.5,0.36103767964333794,0.005598544883842201,297.5099162843183,273.15,0.004866274042667546,3.5
2008-06-28,17448.5,179.97916666666666,12.25,180.48979166666666,3.8852083333333334,180.20291666666665,4.432916666666666,262.17,76.44770833333332,269.973125,316.6010416666667,138.370625,283.8014583333333,55.88166666666667,0.5588166666666666,6.3875,782.6708333333332,-1.6733333333333331,3.5,3.5,0.35928485608127536,0.005613992349572504,297.5465197839422,273.15,0.004858023162339037,3.5
2008-06-29,17496.5,180.97916666666666,12.25,181.49,4.500416666666667,177.24833333333333,5.1658333333333335,292.87354166666665,79.40145833333334,299.2808333333333,,193.50604166666665,284.3039583333333,55.9575,0.559575,6.815625,782.7979166666668,-1.7483333333333333,3.5,3.5,0.33825846527270303,0.005750237600612996,298.3744613144439,,,3.5
2008-06-30,17544.5,181.97916666666666,12.25,182.48958333333334,4.091458333333334,186.965,4.517916666666667,208.74125,62.141041666666666,287.7391666666667,316.815625,117.19770833333332,283.3222916666667,60.57666666666666,0.6057666666666667,6.44875,782.4458333333333,-1.8235416666666666,3.5,3.5,0.381622784696052,0.0059386895084394395,297.86521648945455,273.15,0.004859418715197798,3.5
2008-07-01,17592.5,182.97916666666666,12.25,183.48958333333334,4.29625,184.95291666666665,4.675833333333333,225.499375,63.323541666666664,306.21020833333336,317.1308333333333,150.98020833333334,282.8883333333333,64.85625,0.6485625,6.481875,781.3208333333333,-1.8835416666666667,3.5,3.5,0.3987533018820437,0.0062033925677143645,298.0824067237882,273.15,0.004866417257078283,3.5
2008-07-02,17640.5,183.97916666666666,12.25,184.49,3.8654166666666665,184.89541666666665,4.4225,207.28,61.03958333333333,281.71479166666666,316.38895833333333,111.07270833333332,282.9014583333333,64.17208333333333,0.6417208333333334,6.429375,778.9,-1.9324999999999999,3.5,3.5,0.394880344670802,0.006171365595843766,298.0164338878101,273.15,0.0048815433715900984,3.5
2008-07-03,17688.5,184.97916666666666,12.25,185.48979166666666,3.5695833333333336,185.01895833333333,4.522083333333334,146.00062499999999,41.780833333333334,313.22770833333334,317.19187500000004,100.029375,282.4633333333333,69.60270833333333,0.6960270833333334,6.4468749999999995,776.9604166666667,-1.9925,3.5,3.5,0.406291726320167,0.006397825313186801,298.1392938095793,273.15,0.004893727605829541,3.5
2008-07-04,17736.5,185.97916666666666,12.25,186.49,2.4162500000000002,187.1291666666667,2.81875,292.943125,85.86104166666667,289.58166666666665,317.11145833333336,179.05083333333334,282.1614583333333,70.37979166666666,0.7037979166666667,6.195208333333333,776.3770833333333,-2.0475,3.5,3.5,0.4155322852951269,0.006295288978108907,297.5928852589764,273.15,0.004897406346116518,3.5
2008-07-05,17784.5,186.97916666666666,12.25,187.48979166666666,2.9735416666666663,182.33208333333334,3.5777083333333333,204.28229166666665,64.54979166666666,276.78208333333333,315.606875,100.09625,283.10437499999995,54.24270833333333,0.5424270833333333,5.6499999999999995,777.9854166666668,-2.0766666666666667,3.5,3.5,0.3822700223051991,0.005226230263713477,295.912694339663,273.15,0.004887280939551693,3.5
2008-07-06,17832.5,187.97916666666666,12.25,188.48958333333334,3.1025000000000005,169.454375,3.844583333333333,68.79791666666667,20.348541666666666,319.82708333333335,320.09499999999997,48.03354166666667,281.43874999999997,74.98125,0.7498125,6.045000000000001,776.2208333333333,-2.126875,3.5,3.5,0.4470952760448648,0.006507394423455013,297.3960401922434,273.15,0.004898407851902919,3.5
2008-07-07,17880.5,188.97916666666666,12.25,189.48979166666666,2.935625,173.98645833333333,3.7416666666666667,73.00500000000001,22.191458333333333,316.58145833333333,320.5597916666667,46.55833333333334,279.1552083333333,83.79979166666666,0.8379979166666667,4.668333333333334,772.8666666666667,-2.185416666666667,3.5,3.5,0.5221636116387479,0.006291582211191662,294.6202281169689,273.15,0.0049196500261515655,3.5
2008-07-08,17928.5,189.97916666666666,12.25,190.48979166666666,1.81625,173.10229166666667,2.3522916666666664,238.81145833333335,77.38895833333333,291.2683333333333,315.6525,136.63145833333334,279.85791666666665,66.04791666666667,0.6604791666666666,3.8214583333333336,775.8229166666666,-2.2085416666666666,3.5,3.5,0.4999869785614914,0.005051810081627528,292.28224777034717,273.15,0.0049009170519283074,3.5
2008-07-09,17976.5,190.97916666666666,12.25,191.48979166666666,2.5854166666666667,157.72875,3.2568750000000004,267.01958333333334,90.63125000000001,244.885,314.29395833333336,105.84708333333333,281.11812499999996,56.456041666666664,0.5645604166666667,4.118125,778.5187500000001,-2.2375000000000003,3.5,3.5,0.45551800391756786,0.004661634299612665,292.5721891648335,273.15,0.004883933588788143,3.5
2008-07-10,18024.5,191.97916666666666,12.25,192.49,4.512291666666667,183.855625,5.1222916666666665,308.774375,98.95354166666665,251.06687499999998,315.4995833333333,144.57958333333332,283.40124999999995,48.57583333333333,0.48575833333333335,5.439166666666666,779.5229166666667,-2.283333333333333,3.5,3.5,0.3722573755876241,0.0047790461314815335,295.1138923193936,273.15,0.004877639806897802,3.5
2008-07-11,18072.5,192.97916666666666,12.25,193.48979166666666,3.21625,174.5525,4.0062500000000005,234.5275,68.235,291.300625,316.43895833333335,140.62812499999998,282.97166666666664,65.9725,0.659725,6.598333333333334,778.5583333333334,-2.3631249999999997,3.5,3.5,0.3888710270210871,0.006298559916217809,298.3969276435321,273.15,0.004883685919945204,3.5
2008-07-12,18120.5,193.97916666666666,12.25,194.48979166666666,3.0220833333333332,169.36916666666667,4.208958333333333,94.13604166666666,28.646666666666665,327.11562499999997,318.2347916666667,74.13291666666667,281.2727083333333,77.70104166666667,0.7770104166666667,6.094374999999999,775.2062500000001,-2.3400000000000003,3.5,3.5,0.4498349801904298,0.006651768342579305,297.5849521955669,273.15,0.004904806984410378,3.5
2008-07-13,18168.5,194.97916666666666,12.25,195.48958333333334,2.9302083333333333,169.02770833333332,3.9579166666666663,69.596875,23.39854166666667,330.660625,321.925,54.735625,277.86270833333333,87.96645833333334,0.8796645833333333,3.73625,772.4333333333334,-2.178125,3.5,3.5,0.5595620134095619,0.0060526088167198915,292.7598731463389,273.15,0.004922416590191558,3.5
2008-07-14,18216.5,195.97916666666666,12.25,196.48979166666666,1.3872916666666668,188.313125,1.8129166666666665,142.53020833333332,117.18270833333332,307.189375,316.80604166666666,6.496666666666667,275.57416666666666,80.02291666666666,0.8005187500000001,0.9685416666666667,777.6479166666667,-1.7266666666666666,3.5,3.5,0.632855975862893,0.00458779968282209,286.9087450222001,273.11229457453373,0.004875112616856558,3.5
2008-07-15,18264.5,196.97916666666666,12.25,197.48979166666666,4.137291666666667,187.67541666666668,4.5929166666666665,336.9241666666667,206.09583333333333,223.8479166666667,310.85333333333335,42.608958333333334,279.42333333333335,49.450625,0.49450625,2.222916666666667,785.4416666666666,-2.4752083333333332,3.5,3.5,0.5198022611786118,0.003642940708193517,288.3940163204063,272.19806110564656,0.004503968257459132,3.5
2008-07-16,18312.5,197.97916666666666,12.25,198.49,4.401041666666667,182.71666666666667,4.906666666666667,329.24833333333333,139.87187500000002,250.54416666666665,315.2422916666667,123.88666666666667,283.18249999999995,47.07833333333334,0.47078333333333333,5.182083333333334,782.3854166666666,-2.5204166666666667,3.5,3.5,0.3852199860396963,0.0045572631149424225,294.35483331119207,273.15,0.004859821203260517,3.5
2008-07-17,18360.5,198.97916666666666,12.25,199.48979166666666,2.904166666666667,179.52291666666667,3.4535416666666667,115.54458333333332,38.53625,320.1222916666666,316.549375,80.455,280.7210416666666,78.73020833333334,0.7873020833333334,5.725416666666667,776.2062500000001,-2.4970833333333333,3.5,3.5,0.4731944195359458,0.00654806697959576,296.78857944245095,273.15,0.004898493598252834,3.5
2008-07-18,18408.5,199.97916666666666,12.25,200.489375,1.9577083333333334,170.28083333333333,2.4222916666666667,216.68583333333333,67.88395833333334,304.05375,315.67812499999997,136.70666666666668,280.23583333333335,72.20041666666667,0.7220041666666667,4.681666666666667,775.6416666666668,-1.9822916666666668,3.5,3.5,0.4878694976491566,0.005742112481288392,294.3428548636127,273.15,0.004902059503916403,3.5
2008-07-19,18456.5,200.97916666666666,12.25,201.489375,2.8539583333333334,177.8635416666667,3.535625,310.22833333333335,100.72791666666666,256.24895833333335,315.33625,149.62770833333335,282.69374999999997,58.030833333333334,0.5803083333333333,5.6258333333333335,778.2666666666668,-2.6083333333333334,3.5,3.5,0.39374762614250763,0.005420185915760378,295.97740135556927,273.15,0.004885513617590999,3.5
2008-07-20,18504.5,201.97916666666666,12.25,202.489375,3.1547916666666667,162.65416666666667,4.2908333333333335,233.26812500000003,70.40229166666667,285.51166666666666,317.6075,130.24041666666668,283.18333333333334,62.25270833333334,0.6225270833333333,6.359166666666667,776.7208333333333,-2.6416666666666666,3.5,3.5,0.37400380278113504,0.005863940161748872,297.54960320410277,273.15,0.004895243982756638,3.5
2008-07-21,18552.5,202.97916666666666,12.25,203.48916666666665,2.973333333333333,118.56729166666666,3.858541666666667,300.4385416666667,102.24458333333332,271.135,314.78562500000004,154.18687500000001,278.66270833333334,60.86666666666667,0.6086666666666667,2.4162500000000002,776.5833333333334,-2.6389583333333335,3.5,3.5,0.5406546353624752,0.0042959423378832835,289.24637148365304,273.15,0.004896105912742231,3.5
2008-07-22,18600.5,203.97916666666666,12.25,204.48958333333334,3.5425,102.29979166666668,4.691458333333333,189.255,74.493125,283.57625,314.35291666666666,83.435,276.378125,61.104166666666664,0.6110416666666666,0.48104166666666665,779.1354166666666,-2.8362499999999997,3.5,3.5,0.6145491596210867,0.0037527253945270835,285.6476633298481,273.15,0.00488007315751917,3.5
2008-07-23,18648.5,204.97916666666666,12.25,205.48916666666665,1.9908333333333335,187.29479166666667,2.6783333333333332,323.78979166666664,117.39604166666668,238.88479166666664,312.705,131.30166666666665,278.53249999999997,55.95229166666667,0.5595229166666666,1.9437499999999999,779.6729166666668,-2.858333333333333,3.5,3.5,0.5472799498755923,0.0039204041431715846,288.1948614769532,273.09200606386486,0.004853893788034999,3.5
2008-07-24,18696.5,205.97916666666666,12.25,206.48958333333334,2.598333333333333,185.66729166666667,3.2110416666666666,302.7270833333333,102.083125,250.98270833333333,313.64375,136.79541666666668,281.6714583333333,58.264375,0.58264375,4.672916666666667,777.025,-2.8979166666666667,3.5,3.5,0.42615101919506854,0.00501633873434709,293.9826100954082,273.0411874045372,0.004850289675705091,3.5
2008-07-25,18744.5,206.97916666666666,12.25,207.489375,3.573541666666667,185.54520833333333,4.197291666666667,306.62,94.03083333333332,245.668125,315.71541666666667,141.51833333333335,283.6141666666667,43.35,0.4335,5.171875,776.5958333333333,-2.9614583333333333,3.5,3.5,0.35940280446045353,0.004300209916083758,294.15635591374,273.15,0.004896025533839628,3.5
2008-07-26,18792.5,207.97916666666666,12.25,208.489375,3.6043749999999997,182.94479166666667,4.1866666666666665,224.23395833333333,68.74187500000001,303.6658333333333,316.435625,142.20708333333332,282.73583333333335,54.88854166666667,0.5488854166666667,5.425208333333334,777.2895833333333,-3.0370833333333334,3.5,3.5,0.39742478996773656,0.0051530148982989726,295.36948508781444,273.15,0.004891656372701167,3.5
2008-07-27,18840.5,208.97916666666666,12.25,209.48916666666665,3.6475000000000004,179.80375,4.205208333333333,176.15625,50.949375,319.21125,316.66375,127.64854166666667,282.30604166666666,71.64479166666666,0.7164479166666666,6.577083333333333,779.24375,-3.107708333333333,3.5,3.5,0.41814550914859133,0.006624897149254106,298.5347873911001,273.15,0.00487939609459801,3.5
2008-07-28,18888.5,209.97916666666666,12.25,210.48958333333334,3.752083333333333,176.2229166666667,4.185625,238.50020833333335,64.63604166666667,303.2608333333333,316.599375,160.30208333333334,282.84520833333335,68.98479166666667,0.6898479166666666,6.7906249999999995,780.8229166666666,-3.1777083333333334,3.5,3.5,0.3983115216651854,0.006549296333582728,298.882790558053,273.15,0.004869520495872487,3.5
2008-07-29,18936.5,210.97916666666666,12.25,211.48916666666665,4.3031250000000005,181.48541666666665,4.8620833333333335,226.60770833333333,61.944583333333334,295.5572916666667,316.51958333333334,143.18187500000002,283.5245833333333,61.17104166666667,0.6117104166666666,6.6847916666666665,782.25625,-3.2458333333333336,3.5,3.5,0.3737130767594259,0.006078780483009968,298.40600998797,273.15,0.004860598798106211,3.5
2008-07-30,18984.5,211.97916666666666,12.25,212.48958333333334,4.244583333333334,183.28208333333336,4.850208333333334,269.4320833333333,72.80979166666667,291.45166666666665,316.7245833333333,170.86187499999997,283.68354166666666,59.73791666666667,0.5973791666666667,6.648958333333333,783.6770833333334,-3.3227083333333334,3.5,3.5,0.3666447932185543,0.005933274508813473,298.20936795107895,273.15,0.0048517859197454,3.5
2008-07-31,19032.5,212.97916666666666,12.25,213.48916666666665,4.296875,187.65958333333333,4.805833333333333,205.38250000000002,56.11333333333334,311.0879166666667,316.82729166666667,143.31625,283.84937499999995,58.40416666666667,0.5840416666666667,6.697500000000001,782.9708333333333,-3.390833333333333,3.5,3.5,0.36132057754469443,0.005906487652640054,298.30692527518926,273.15,0.004856161238963658,3.5
2008-08-01,19080.5,213.97916666666666,12.25,214.48958333333334,3.8562499999999997,182.43916666666667,4.51375,174.34666666666666,47.39395833333333,304.69958333333335,317.19125,114.10125,283.614375,64.06708333333333,0.6406708333333333,6.995625,782.2333333333332,-3.452083333333333,3.5,3.5,0.36841531976885916,0.006359341937760249,299.1782112346548,273.15,0.00486073994588998,3.5
2008-08-02,19128.5,214.97916666666666,12.25,215.48916666666665,4.020625,182.81166666666664,4.673333333333333,311.3908333333333,90.67979166666667,277.965625,316.32958333333335,181.96395833333335,282.99562499999996,59.03520833333334,0.5903520833333333,5.948958333333334,781.5729166666666,-3.518333333333333,3.5,3.5,0.38932588097716425,0.005548773367469891,296.59431501137,273.15,0.004864846013730246,3.5
2008-08-03,19176.5,215.97916666666666,12.25,216.48958333333334,4.525416666666667,181.73333333333335,4.937708333333333,273.81874999999997,77.13833333333334,266.036875,316.38937500000003,145.62166666666667,284.13624999999996,60.3525,0.603525,7.119583333333334,781.6208333333334,-3.576458333333333,3.5,3.5,0.34723189311139996,0.00621853104267922,299.34951420386886,273.15,0.004864548412806335,3.5
