date,year,month,dayofyear,hour,sin,sout,lin,lout,t,rh,vp,p,u,wdir,zu,zt,zq,rho,q,teq,ts,qs
2005-06-29,2005.0,6.0,180.125,11.5,321.77995833333335,108.85066666666667,149.8125,274.66249999999997,267.79672916666664,0.15129554166666667,0.6095904166666667,501.5083333333334,2.0662291666666666,129.89791666666667,1.8500000000000003,1.75,1.75,0.45852278672051544,0.0007567201442351051,269.68591820986217,264.9979605681926,0.004149809097756567
2005-06-30,2005.0,6.125,181.125,11.5,332.25166666666667,116.63364583333333,150.67875,273.17375,266.2285,0.27147708333333337,0.9345391666666667,502.0395833333334,2.779875,130.41904166666666,1.8500000000000003,1.75,1.75,0.48751931332132714,0.0011613155271368548,269.1328542289824,264.6988240008505,0.003925867032137501
2005-07-01,2005.0,7.0,182.125,11.5,325.94350000000003,110.69585416666666,154.16083333333333,277.40208333333334,267.63072916666664,0.26448208333333334,1.0804016666666667,502.3145833333333,2.2849583333333334,112.55370833333335,1.8500000000000003,1.75,1.75,0.46339311244364256,0.0013453261595379716,270.98564708053357,265.6351124124404,0.004348530377751054
2005-07-02,2005.0,7.0,183.125,11.5,316.168,114.3741875,150.21625,274.6716666666667,267.1172708333333,0.22249541666666664,0.8400675,502.2625,3.1140208333333335,120.21891666666666,1.8500000000000003,1.75,1.75,0.4723363582656705,0.001041768650704939,269.72013943228956,265.04275071208644,0.0040868530449691045
2005-07-03,2005.0,7.0,184.125,11.5,336.2932083333333,111.060875,144.6975,275.0991666666667,266.85166666666663,0.28996916666666667,1.08905125,502.0645833333333,3.0907916666666666,86.70208333333333,1.8500000000000003,1.75,1.75,0.47724513235616334,0.001351199451442392,270.22583539610486,265.1490551135959,0.004117496360403984
2005-07-04,2005.0,7.0,185.125,11.5,337.41558333333336,107.97970833333333,138.46708333333333,272.8666666666667,267.04654166666666,0.19964791666666667,0.7691266666666667,501.9166666666667,2.7777499999999997,74.56808333333333,1.8500000000000003,1.75,1.75,0.4734255387725768,0.0009556129990831661,269.43287195674947,264.6056883264037,0.00394093510303749
2005-07-05,2005.0,7.0,186.125,11.5,318.13308333333333,101.49960416666666,149.65875,275.03833333333336,266.46762499999994,0.30446541666666666,1.1300229166666667,502.2166666666667,1.9268958333333333,188.69887500000002,1.8500000000000003,1.75,1.75,0.4834218499435603,0.0014028173703663112,269.9694146328639,265.0611298459146,0.00415944528016264
2005-07-06,2005.0,7.0,187.125,11.5,343.4211666666667,109.50179166666668,135.4975,268.1433333333334,265.37575,0.16495079166666668,0.5150016666666667,502.6375,3.621958333333333,142.87241666666668,1.8500000000000003,1.75,1.75,0.5026419515485153,0.000638517999754785,266.9752850767981,263.46688709321484,0.0035275585903416905
2005-07-07,2005.0,7.0,188.125,11.5,340.74375000000003,109.71412500000001,145.1475,274.1166666666667,265.97381249999995,0.46130270833333337,1.52023625,502.41249999999997,4.038541666666666,75.30129166666667,1.8500000000000003,1.75,1.75,0.49161143841914856,0.0018885744368974465,270.69491434106453,264.91836711501344,0.004011327413780823
2005-07-08,2005.0,7.0,189.125,11.5,338.55941666666666,120.73143750000001,152.20333333333335,276.36333333333334,265.14237499999996,0.5184266666666667,1.6272304166666667,502.16249999999997,3.770125,103.12875000000001,1.8500000000000003,1.75,1.75,0.5047825176753896,0.0020187105538477406,270.19176472285267,265.4503706682494,0.00423039017510392
2005-07-09,2005.0,7.0,190.125,11.5,341.07425,118.49852083333333,146.81458333333333,277.04333333333335,265.7171041666666,0.6693345833333333,2.1711458333333336,501.6583333333333,2.5297708333333335,147.51658333333333,1.8500000000000003,1.75,1.75,0.49485440008334486,0.0026987780455783633,272.4629639427568,265.62558572829533,0.004268846812995474
2005-07-10,2005.0,7.0,191.125,11.5,345.2349583333333,116.92708333333333,139.43333333333334,276.7075,265.4892083333333,0.70989125,2.27515,501.83958333333334,4.339166666666666,143.693625,1.8500000000000003,1.75,1.75,0.4983104626435459,0.002826334592743873,272.55415931015335,265.55239640722135,0.004224049665208535
