date,t,pr,rh,u,sin,sout,lin,lout,Rnet W m-2,Ameas - ,p,zu,zt,rho,q,teq,ts,qs,zq
2013-04-11,273.564458315875,0.0,0.6776020844583334,2.401875001625,178.31124963666664,118.33353983945834,259.3833351166667,,6.983957909583334,0.8550853220416667,566.7044366295047,2.5,2.5,0.41730656188077786,0.004710481418502491,285.2179395165046,,,2.5
2013-04-12,273.78758333204166,0.0,0.6990583364999999,1.8520416704583333,188.57604201420835,121.54354067004165,267.587498975,,19.057499807,0.8363931543333334,566.7044366295047,2.5,2.5,0.41045429833515,0.004878509239154281,285.85334141179175,,,2.5
2013-04-13,273.14195833779166,0.256696191375,0.7191624935833333,2.195624989708333,165.79999931416668,109.97520780375,267.3229166625,,10.010208049958335,0.8461502359166667,566.7044366295047,2.5,2.5,0.4280072785685774,0.0048066704898178875,285.040208190124,,,2.5
2013-04-14,273.307416661625,0.16269168316666668,0.7865687527916667,2.4229999904999997,143.58645790525,100.015417499875,292.90000089583333,,15.210624675166665,0.8629478602916666,566.7044366295047,2.5,2.5,0.42418296306647957,0.005206910398439792,286.1948262706051,,,2.5
2013-04-15,273.14347917175,0.12753915191666668,0.7541520794583333,2.3102500005,196.69937481416665,127.40104200270832,275.3333330291667,,28.10249948875,0.8465456867916666,566.7044366295047,2.5,2.5,0.4277682402288136,0.0050321245166919755,285.59787074191723,,,2.5
2013-04-16,272.6728958410833,0.140782346,0.8447479217083332,2.0320416645833332,174.20875124154168,120.00583321250001,289.3187500625,,25.99041677225,0.8684106794166667,566.7044366295047,2.5,2.5,0.43985883097003015,0.005394713100666208,286.03047265653294,,,2.5
2013-04-17,271.76487499716666,0.100486503125,0.8487187495833334,2.378291668375,167.981874487,118.1154165195,283.018752425,,20.364374845875002,0.8855084357083333,566.7044366295047,2.5,2.5,0.46058865172771807,0.0050603028768449075,284.30771691301317,,,2.5
2013-04-18,271.69066665549997,0.03560136383333334,0.45416250070833336,3.4142708554583336,213.3727079179167,148.47000074625,265.9937518583333,307.97916602916666,22.917291594208333,0.86162306775,566.7044366295047,2.5,2.5,0.46254577219478477,0.0027622191353815426,278.54545844419425,271.41821166102676,0.005875112729488204,2.5
2013-04-19,271.0507083270833,0.14657804475,0.6008729172083334,2.9133958269583338,220.27666846833333,145.82708286829168,245.70208135416667,302.4479179416667,17.703750454583332,0.8565255933749999,566.7044366295047,2.5,2.5,0.47561202313087425,0.0034129452316037645,279.52385374444975,269.91381401149664,0.005265985391647298,2.5
2013-04-20,271.74691666416663,0.004389173541666667,0.732697919125,1.9029166798750001,182.2039592555,121.80520791195833,256.418750775,,13.100833079416667,0.8611002479583334,566.7044366295047,2.5,2.5,0.45994606758398704,0.004338290184281836,282.5063313868306,,,2.5
2013-04-21,272.0448749968333,0.0,0.694891668125,2.18683333325,189.89750051833335,126.74916543208333,254.64166736666667,,13.894167157458332,0.8647745474583334,566.7044366295047,2.5,2.5,0.45412519564815484,0.004270957606251769,282.6330640766359,,,2.5
2013-04-22,271.97674999466665,0.0,0.7948249950833334,1.8164375032499998,171.81145842791668,122.42395782541666,282.9791647458333,,25.491666952958337,0.8684709890416666,566.7044366295047,2.5,2.5,0.4546021556659752,0.004780085988329986,283.82464898796167,,,2.5
2013-04-23,272.87497915899996,0.0,0.6887250018333333,1.8540208388333335,230.99208438916665,145.66020742916666,259.8416675,,35.01312478758333,0.8419196372916667,566.7044366295047,2.5,2.5,0.43270057007408,0.004466364249994995,283.93598507977555,,,2.5
2013-04-24,272.86487500258335,0.0,0.660227082625,1.795312509583333,227.00145940125,143.1154160475,245.381250075,,22.329791122499998,0.835654209625,566.7044366295047,2.5,2.5,0.4329197851590001,0.004273374334083409,283.4498025149035,,,2.5
2013-04-25,273.632583340875,0.0,0.6194083329583333,1.5529166597916666,226.93770734416668,129.96979124958332,241.1437495625,,28.20749921625,0.8183813934166667,566.7044366295047,2.5,2.5,0.41358614747770833,0.004196580807485176,284.02190744573016,,,2.5
2013-04-26,273.7957291839583,0.0,0.6048562498333333,1.6022291711249999,233.51374896416667,131.69937499791666,246.13958326666668,,38.59145836125,0.8060520537916668,566.7044366295047,2.5,2.5,0.40933597457109455,0.004066083445163541,283.8641816325883,,,2.5
