date,t,rh,t2,rh2,u,wd,sin,sout,lin,lout,sr50,tiltx,tilty,p,zu,zt2,zt,zq,rho,q,teq,ts,qs
2017-08-19,273.8047083333333,0.9569583333333332,0.8032083333333334,95.02666666666666,,183.0585,137.71470208333332,111.45247916666666,317.699375,317.195625,,-2.272875,-3.682229166666666,556.5862991306207,2.27251820678128,,1.5425182067812802,1.5425182067812802,0.399256182351335,0.006836913794659536,290.6923718102098,273.13749341156137,0.006824342918351421
2017-08-20,274.24022916666667,0.9509583333333333,1.2441875,94.25083333333333,,150.5185,176.5274375,93.1339375,317.825625,317.9485416666667,,-2.1972083333333337,-3.5505416666666663,556.5862991306207,2.273521072110793,,1.5435210721107928,1.5435210721107928,0.3885825931356057,0.007013137198541067,291.55353520695843,273.14896838790224,0.006830762000796165
2017-08-21,274.15141666666665,0.960375,1.0469791666666668,95.996875,0.9400833333333334,193.99541666666667,157.53670833333334,61.612556250000004,313.74145833333336,317.27729166666666,,-2.150395833333333,-3.3887916666666666,556.5862991306207,2.2745239374403057,,1.5445239374403057,1.5445239374403057,0.39100356869946107,0.0070417854018378035,291.5372527928684,273.15,0.0068313415770679545
2017-08-22,274.1545,0.9663750000000001,1.0814166666666667,96.355,,194.0926875,135.62564583333332,38.037641666666666,317.65000000000003,315.5316666666667,,-2.0956875,-3.2744375,556.5862991306207,2.2755268027698183,,1.5455268027698186,1.5455268027698186,0.3906100018201762,0.007095336839432582,291.6701285418081,273.05576292631844,0.006780345932805471
2017-08-23,273.5359375,0.9845416666666668,0.5385833333333333,97.96125,,178.21006250000002,158.80916666666667,135.06739583333334,312.6039583333333,316.74291666666664,,-2.0687708333333332,-3.197625,556.5862991306207,2.2765296680993314,,1.5465296680993317,1.5465296680993317,0.40620551963710333,0.006909936521367708,290.6073908527821,273.14970452369045,0.0068311753535779925
2017-08-24,273.30154166666665,0.9510458333333333,0.23135416666666664,95.12541666666668,,165.87772916666668,174.67897916666666,125.80768333333333,313.58958333333334,316.0252083333333,,-2.0286041666666668,-3.1714791666666664,556.5862991306207,2.2775325334288445,,1.5475325334288443,1.5475325334288443,0.411895160525473,0.00653293561029141,289.45096337385235,273.0727144613571,0.006789374411948907
2017-08-25,273.0455416666666,0.961375,0.1131666666666667,95.44770833333332,,188.62833333333333,155.53541875,124.16493541666667,307.1189583333333,313.99875000000003,,-1.9882083333333334,-3.1705208333333332,556.5862991306207,2.278535398758357,,1.5485353987583572,1.5485353987583572,0.41802227627332456,0.006490221336650171,289.0938016868383,272.9259652798404,0.006713614849265508
2017-08-26,273.6554375,0.9351770833333334,0.7332291666666667,93.02520833333334,,181.79993750000003,176.87689583333335,134.772075,314.07625,315.94687500000003,,-1.9653541666666667,-3.0753541666666666,556.5862991306207,2.2795382640878703,,1.54953826408787,1.54953826408787,0.4030536224609589,0.0066118112677280945,289.9921141141373,272.91994348674797,0.0067098786371408104
2017-08-27,273.78406249999995,0.9372083333333333,0.9354583333333334,92.621875,2.8836875,173.43791666666667,183.8788125,132.931625,316.27500000000003,317.32687500000003,,-1.9091666666666667,-3.0495625,556.5862991306207,2.280541129417383,,1.5505411294173832,1.5505411294173832,0.399967476943089,0.006682700533041559,290.2938474413623,273.1312096718503,0.006820988752725039
2017-08-28,273.583125,0.9426583333333333,0.7037291666666667,92.80791666666666,1.2314375,168.70197916666666,195.84639583333333,137.35974375,312.3125,317.306875,,-1.8561875,-2.9741874999999998,556.5862991306207,2.281543994746896,,1.551543994746896,1.551543994746896,0.4048710544658534,0.006606225590003352,289.9085742794285,273.1426534962384,0.006827260792783336
